t,f 
13.952,58.6
13.952,50.1
13.952,50.1
13.952,48.4
13.952,45.0
13.952,35.7
13.952,32.1
13.952,30.3
13.967,20.5
13.967,18.6
13.967,16.7
13.967,12.8
13.967,4.7
13.967,0.8
13.967,-1.1
13.967,-11.2
13.967,-13.1
13.967,-15.0
13.967,-18.9
13.983,-26.8
13.983,-30.5
13.983,-32.4
13.998,-80.0
13.998,-82.3
13.998,-87.6
13.998,-88.5
13.998,-90.3
13.998,-91.1
13.998,-94.2
13.998,-95.4
14.014,-96.0
14.014,-98.3
14.014,-98.3
14.014,-98.6
14.014,-99.2
14.014,-99.4
14.014,-100.0
14.014,-100.0
14.014,-99.9
14.014,-99.1
14.03,-98.8
14.03,-98.2
14.014,-100.0
14.014,-100.0
14.014,-99.9
14.014,-99.1
14.03,-98.8
14.03,-98.2
14.03,-97.8
14.03,-95.2
14.03,-94.5
14.03,-93.2
14.03,-89.9
14.03,-88.2
14.03,-87.2
14.03,-81.8
14.045,-80.7
14.045,-79.6
14.045,-77.2
14.045,-70.3
14.045,-67.5
14.045,-66.1
14.045,-46.3
14.045,-44.5
14.061,-41.0
14.061,-39.3
14.061,-29.8
14.061,-27.9
14.061,-24.2
14.061,-16.2
14.061,-12.4
14.061,-10.4
14.061,-8.5
14.061,1.6
14.061,3.6
14.061,7.4
14.076,15.5
14.076,19.4
14.076,21.2
14.076,31.0
14.076,32.8
14.076,34.7
14.076,32.8
14.076,34.7
14.076,38.3
14.076,45.7
14.076,50.8
14.076,52.4
14.076,60.8
14.092,62.3
14.092,65.3
14.092,71.2
14.092,72.6
14.092,75.2
14.092,76.5
14.092,82.6
14.092,83.7
14.092,85.7
14.092,89.6
14.108,91.3
14.108,92.1
14.108,92.8
14.123,97.2
14.123,93.7
14.123,93.0
14.123,91.5
14.123,87.9
14.139,87.0
14.139,85.0
14.139,84.0
14.139,78.1
14.139,76.8
14.139,76.8
14.139,74.3
14.139,68.6
14.139,65.7
14.139,64.2
14.139,62.8
14.139,54.6
14.155,52.9
14.155,49.6
14.155,42.4
14.155,38.8
14.155,37.0
14.155,27.4
14.155,25.6
14.155,23.7
14.155,19.9
14.155,11.8
14.155,8.0
14.17,6.1
14.17,-4.0
14.17,-19.8
14.17,-21.7
14.17,-25.5
14.17,-27.4
14.17,-36.9
14.17,-38.7
14.17,-42.3
14.186,-49.5
14.186,-51.2
14.186,-54.5
14.186,-64.2
14.186,-65.7
14.186,-68.5
14.186,-74.2
14.186,-76.8
14.186,-78.0
14.201,-83.9
14.201,-85.0
14.201,-86.0
14.201,-87.9
14.186,-78.0
14.201,-83.9
14.201,-85.0
14.201,-86.0
14.201,-87.9
14.201,-91.5
14.201,-93.0
14.201,-93.7
14.201,-96.7
14.201,-97.2
14.201,-93.0
14.201,-93.7
14.201,-96.7
14.201,-97.2
14.201,-98.0
14.217,-98.4
14.217,-99.8
14.217,-99.9
14.217,-100.0
14.217,-99.7
14.217,-99.5
14.217,-99.0
14.217,-97.6
14.217,-96.6
14.217,-96.1
14.217,-92.8
14.233,-92.1
14.233,-91.3
14.233,-89.7
14.233,-85.8
14.248,-50.9
14.248,-47.5
14.248,-45.8
14.248,-36.6
14.248,-34.8
14.248,-23.2
14.248,-21.3
14.248,-19.4
14.264,-15.6
14.264,-7.5
14.248,-45.8
14.248,-36.6
14.248,-34.8
14.248,-23.2
14.248,-21.3
14.248,-19.4
14.264,-15.6
14.264,-7.5
14.264,-3.6
14.264,-1.7
14.264,8.4
14.264,10.3
14.264,12.3
14.264,16.1
14.264,24.1
14.264,27.8
14.28,29.7
14.28,39.2
14.28,41.0
14.28,44.5
14.295,70.3
14.295,71.6
14.295,78.3
14.295,79.5
14.295,81.8
14.295,86.2
14.295,88.1
14.295,89.9
14.295,93.2
14.295,94.5
14.311,97.8
14.311,98.1
14.311,98.8
14.311,99.1
14.311,99.9
14.311,100.0
14.311,100.0
14.311,99.4
14.311,99.2
14.311,98.7
14.311,99.1
14.311,99.9
14.311,100.0
14.311,100.0
14.311,99.4
14.311,99.2
14.311,98.7
14.326,98.3
14.326,96.0
14.326,95.4
14.326,94.2
14.326,91.1
14.326,90.3
14.326,88.6
14.326,87.7
14.326,82.4
14.326,81.2
14.342,78.9
14.342,73.6
14.342,71.0
14.358,17.0
14.358,13.2
14.358,11.3
14.358,1.2
14.358,-0.7
14.358,-4.6
14.358,-12.8
14.373,-14.7
14.373,-18.5
14.373,-20.4
14.358,17.0
14.358,13.2
14.358,11.3
14.358,1.2
14.358,-0.7
14.358,-4.6
14.358,-12.8
14.373,-14.7
14.373,-18.5
14.373,-20.4
14.373,-30.2
14.373,-32.0
14.373,-35.7
14.373,-43.2
14.373,-46.6
14.373,-48.3
14.373,-50.0
14.389,-60.1
14.389,-61.6
14.389,-69.2
14.389,-73.3
14.389,-74.6
14.389,-81.0
14.389,-82.1
14.389,-84.2
14.389,-88.4
14.389,-89.2
14.405,-90.9
14.405,-91.7
14.405,-95.3
14.405,-95.8
14.405,-96.9
14.405,-98.6
14.405,-99.2
14.405,-99.4
14.405,-100.0
14.405,-100.0
14.42,-99.9
14.42,-99.8
14.42,-98.9
14.42,-95.3
14.42,-94.7
14.42,-93.3
14.42,-89.2
14.42,-87.4
14.42,-86.5
14.436,-85.5
14.436,-79.8
14.436,-78.6
14.436,-76.2
14.436,-70.6
14.436,-67.8
14.436,-66.4
14.436,-58.5
14.436,-56.9
14.436,-53.7
14.436,-52.0
14.451,-44.9
14.451,-41.4
14.451,-39.6
14.451,-28.3
14.451,-24.6
14.451,-22.7
14.451,-12.7
14.451,-10.8
14.467,-8.9
14.467,1.2
14.467,3.2
14.467,7.0
14.467,9.0
14.467,20.9
14.467,22.8
14.467,24.6
14.467,34.3
14.467,36.1
14.467,39.7
14.483,47.1
14.483,50.5
14.483,52.1
14.483,60.5
14.483,63.5
14.483,66.4
14.483,72.3
14.483,75.0
14.483,76.2
14.483,82.4
14.498,83.5
14.498,85.5
14.498,86.5
14.498,90.3
14.498,91.9
14.498,92.7
14.498,96.0
14.498,96.5
14.498,97.4
14.498,97.9
14.498,99.4
14.514,99.6
14.514,99.9
14.514,99.9
14.53,90.9
14.53,87.2
14.53,85.2
14.53,84.2
14.53,78.3
14.53,77.1
14.53,74.6
14.53,73.3
14.545,66.0
14.545,64.5
14.53,78.3
14.53,77.1
14.53,74.6
14.53,73.3
14.545,66.0
14.545,64.5
14.545,63.0
14.545,54.9
14.545,53.3
14.545,49.9
14.545,48.2
14.545,39.2
14.545,37.4
14.545,33.8
14.545,25.9
14.561,24.1
14.561,18.4
14.561,10.3
14.561,6.4
14.561,4.5
14.561,-7.5
14.561,-9.5
14.561,-13.3
14.561,-21.4
14.576,-25.1
14.576,-27.0
14.576,-36.6
14.576,-38.4
14.576,-41.9
14.576,-43.7
14.576,-50.9
14.576,-54.2
14.576,-55.8
14.576,-63.9
14.576,-65.4
14.576,-68.2
14.592,-69.6
14.592,-76.6
14.592,-77.8
14.592,-80.2
14.608,-98.3
14.608,-98.7
14.608,-99.8
14.608,-99.9
14.608,-100.0
14.608,-99.7
14.608,-99.5
14.608,-99.1
14.608,-98.8
14.623,-96.7
14.623,-96.2
14.623,-95.1
14.623,-92.2
14.623,-90.7
14.623,-89.8
14.623,-89.0
14.623,-83.9
14.623,-82.8
14.623,-80.6
14.639,-75.5
14.639,-64.2
14.639,-62.7
14.639,-59.6
14.639,-51.2
14.639,-49.5
14.639,-46.1
14.639,-44.4
14.639,-35.1
14.655,-33.3
14.655,-29.6
14.655,-21.7
14.655,-17.9
14.655,-16.0
14.655,-14.1
14.655,-4.0
14.655,-2.1
14.655,1.8
14.655,10.0
14.655,11.9
14.67,27.5
14.67,29.3
14.67,33.0
14.67,40.6
14.67,44.1
14.67,45.9
14.67,47.6
14.67,56.2
14.686,57.8
14.686,60.9
14.67,29.3
14.67,33.0
14.67,40.6
14.67,44.1
14.67,45.9
14.67,47.6
14.67,56.2
14.686,57.8
14.686,60.9
14.686,68.6
14.686,71.4
14.686,72.7
14.686,79.3
14.686,80.4
14.686,82.7
14.686,87.0
14.686,88.0
14.701,89.7
14.701,90.6
14.701,94.4
14.717,98.4
14.717,96.1
14.717,95.5
14.717,94.3
14.717,93.6
14.717,90.5
14.717,87.8
14.733,86.9
14.733,81.5
14.733,80.3
14.733,72.6
14.733,69.9
14.733,68.5
14.733,67.0
14.733,59.2
14.733,57.6
14.733,54.4
14.733,47.4
14.748,43.9
14.748,40.4
14.748,31.0
14.748,29.1
14.748,25.4
14.748,17.4
14.748,13.6
14.748,11.7
14.748,1.6
14.764,-0.4
14.764,-2.3
14.764,-20.0
14.764,-31.7
14.764,-33.5
14.764,-37.1
14.764,-44.6
14.779,-46.3
14.779,-49.7
14.779,-51.4
14.779,-59.8
14.779,-61.3
14.779,-64.3
14.779,-70.4
14.779,-73.1
14.779,-74.4
14.779,-80.8
14.795,-81.9
14.795,-83.0
14.795,-85.1
14.795,-89.1
14.795,-90.8
14.795,-91.6
14.795,-95.2
14.795,-95.7
14.795,-96.8
14.795,-97.2
14.795,-99.1
14.811,-99.4
14.811,-99.6
14.811,-100.0
14.811,-100.0
14.811,-100.0
14.811,-99.6
14.811,-98.6
14.811,-97.9
14.811,-97.5
14.811,-94.8
14.811,-94.1
14.811,-92.8
14.811,-99.6
14.811,-98.6
14.811,-97.9
14.811,-97.5
14.811,-94.8
14.811,-94.1
14.811,-92.8
14.826,-92.0
14.826,-88.5
14.826,-86.6
14.826,-85.7
14.826,-80.0
14.826,-78.8
14.826,-76.4
14.826,-75.1
14.826,-68.1
14.826,-66.7
14.826,-65.2
14.842,-57.2
14.842,-55.6
14.858,2.8
14.858,4.7
14.858,8.6
14.858,10.5
14.858,18.6
14.858,22.4
14.858,24.3
14.873,34.0
14.873,35.8
14.873,39.4
14.858,8.6
14.858,10.5
14.858,18.6
14.858,22.4
14.858,24.3
14.873,34.0
14.873,35.8
14.873,39.4
14.873,41.1
14.873,48.4
14.873,51.8
14.873,53.4
14.873,61.7
14.873,63.2
14.873,66.2
14.889,67.6
14.889,74.7
14.889,76.0
14.889,78.4
14.889,83.2
14.889,86.3
14.889,87.3
14.889,91.8
14.904,92.5
14.904,96.4
14.904,96.9
14.904,97.8
14.904,98.2
14.904,99.6
14.904,99.8
14.904,99.9
14.904,99.9
14.904,99.8
14.904,99.4
14.904,99.2
14.904,97.4
14.92,97.0
14.92,95.9
14.92,93.3
14.92,92.6
14.92,82.2
14.92,77.3
14.92,74.8
14.936,73.5
14.936,72.2
14.936,64.8
14.936,63.3
14.936,60.3
14.936,53.6
14.936,48.6
14.936,46.9
14.936,37.7
14.936,35.9
14.936,34.1
14.951,24.4
14.951,22.6
14.951,18.8
14.951,22.6
14.951,18.8
14.951,16.9
14.951,6.8
14.951,4.9
14.951,3.0
14.963,-7.2
14.963,-9.1
14.963,-12.9
14.963,-14.8
14.963,-24.8
14.963,-26.6
14.963,-30.4
14.963,-38.0
14.963,-39.8
14.963,-43.3
14.978,-45.1
14.978,-53.9
14.978,-55.5
14.978,-58.7
14.994,-94.1
14.994,-95.3
14.994,-97.5
14.994,-97.9
14.994,-98.6
14.994,-98.9
14.994,-99.9
15.01,-100.0
15.01,-100.0
15.01,-99.6
15.01,-98.8
15.01,-96.8
15.01,-96.3
15.01,-95.8
15.01,-94.6
15.01,-91.6
15.01,-90.0
15.025,-89.2
15.025,-84.1
15.025,-82.0
15.025,-74.5
15.025,-73.2
15.025,-70.5
15.025,-69.1
15.025,-61.4
15.025,-59.9
15.041,-56.8
15.041,-49.8
15.041,-46.4
15.041,-44.7
15.025,-73.2
15.025,-70.5
15.025,-69.1
15.025,-61.4
15.025,-59.9
15.041,-56.8
15.041,-49.8
15.041,-46.4
15.041,-44.7
15.041,-35.4
15.041,-33.6
15.041,-31.8
15.041,-28.1
15.041,-20.2
15.041,-28.1
15.041,-20.2
15.041,-16.4
15.057,-14.5
15.057,-4.4
15.057,-2.4
15.057,-0.5
15.057,3.4
15.063,11.5
15.063,15.4
15.063,17.3
15.063,27.1
15.063,29.0
15.063,32.7
15.063,42.0
15.063,43.8
15.063,47.2
15.063,48.9
15.063,57.5
15.079,59.1
15.079,73.8
15.079,80.2
15.079,81.4
15.079,83.6
15.094,87.8
15.094,89.6
15.094,90.4
15.094,94.3
15.094,94.9
15.094,96.0
15.094,96.6
15.094,98.4
15.094,99.0
15.094,99.2
15.094,100.0
15.11,100.0
15.11,99.9
15.11,99.8
15.11,98.5
15.11,98.1
15.126,87.1
15.126,81.7
15.126,80.5
15.126,79.4
15.126,77.0
15.126,71.5
15.126,68.7
15.126,67.3
15.126,59.5
15.126,57.9
15.126,54.7
15.141,53.1
15.141,44.3
15.141,42.5
15.141,40.8
15.141,31.3
15.141,29.5
15.141,25.8
15.141,23.9
15.141,14.0
15.141,12.0
15.141,10.1
15.157,-1.9
15.163,-3.8
15.163,-33.1
15.163,-35.0
15.163,-38.6
15.163,-46.0
15.163,-49.4
15.163,-51.0
15.163,-59.5
15.179,-61.0
15.179,-64.0
15.179,-65.5
15.179,-74.1
15.179,-75.4
15.179,-81.7
15.179,-82.8
15.179,-84.9
15.179,-85.9
15.179,-90.6
15.195,-91.4
15.195,-92.9
15.195,-97.2
15.195,-97.6
15.195,-99.1
15.195,-99.5
15.195,-99.7
15.195,-100.0
15.195,-99.9
15.195,-99.7
15.21,-99.5
15.21,-98.0
15.21,-97.6
15.21,-96.7
15.21,-94.3
15.21,-93.6
15.21,-92.2
15.21,-91.4
15.21,-86.8
15.21,-85.9
15.226,-83.8
15.226,-79.1
15.226,-75.4
15.226,-74.1
15.226,-66.9
15.226,-65.5
15.226,-62.5
15.226,-55.9
15.241,-52.7
15.241,-51.0
15.241,-40.3
15.241,-38.5
15.241,-52.7
15.241,-51.0
15.241,-40.3
15.241,-38.5
15.241,-36.7
15.241,-27.2
15.241,-25.3
15.241,-21.5
15.241,-19.6
15.241,-9.6
15.241,-7.7
15.257,-3.8
15.257,4.4
15.264,6.3
15.264,40.8
15.264,42.6
15.264,51.5
15.264,53.1
15.264,56.4
15.264,62.9
15.279,65.9
15.279,67.3
15.279,74.5
15.279,75.7
15.279,78.2
15.279,84.1
15.279,85.1
15.279,87.1
15.279,88.0
15.279,92.4
15.295,93.1
15.295,94.4
15.295,96.8
15.295,93.1
15.295,94.4
15.295,96.8
15.295,97.3
15.295,98.1
15.295,98.5
15.295,99.7
15.295,99.8
15.295,100.0
15.295,99.8
15.311,99.2
15.311,97.5
15.311,97.0
15.311,96.6
15.311,95.5
15.311,92.7
15.311,91.2
15.311,90.4
15.311,85.6
15.311,84.6
15.326,71.1
15.326,63.6
15.326,62.1
15.326,59.0
15.326,52.2
15.326,48.9
15.326,47.2
15.342,45.5
15.342,36.3
15.326,48.9
15.326,47.2
15.342,45.5
15.342,36.3
15.342,34.5
15.342,30.8
15.342,22.9
15.342,19.1
15.342,17.2
15.342,7.2
15.342,5.3
15.342,3.3
15.342,-0.5
15.364,-8.7
15.364,-31.8
15.364,-39.5
15.364,-44.7
15.364,-46.5
15.364,-55.2
15.364,-56.8
15.364,-59.9
15.364,-66.3
15.38,-67.7
15.38,-70.5
15.38,-78.5
15.38,-79.7
15.38,-82.0
15.38,-86.4
15.38,-88.3
15.38,-89.2
15.38,-93.3
15.38,-94.0
15.395,-94.6
15.395,-95.8
15.395,-98.6
15.395,-98.9
15.395,-99.9
15.395,-100.0
15.395,-100.0
15.395,-100.0
15.395,-99.2
15.395,-98.9
15.411,-98.3
15.411,-95.9
15.395,-98.6
15.395,-98.9
15.395,-99.9
15.395,-100.0
15.395,-100.0
15.395,-100.0
15.395,-99.2
15.395,-98.9
15.411,-98.3
15.411,-95.9
15.411,-95.3
15.411,-94.1
15.411,-91.0
15.411,-89.3
15.411,-88.4
15.411,-83.3
15.411,-82.2
15.411,-79.9
15.426,-78.7
15.426,-73.4
15.442,-43.3
15.442,-34.0
15.442,-32.2
15.442,-28.5
15.442,-26.6
15.442,-16.7
15.442,-14.8
15.442,-11.0
15.442,-2.8
15.442,-0.9
15.458,4.9
15.458,13.1
15.464,16.9
15.464,18.8
15.464,48.6
15.464,57.2
15.464,58.8
15.464,61.8
15.464,63.4
15.464,70.8
15.48,72.2
15.48,73.5
15.48,80.0
15.48,81.2
15.48,83.4
15.48,84.4
15.48,89.4
15.48,90.2
15.48,91.8
15.48,94.8
15.495,95.9
15.495,96.5
15.495,97.0
15.495,99.2
15.495,99.4
15.495,100.0
15.495,100.0
15.495,99.9
15.495,99.8
15.495,98.5
15.511,98.2
15.511,97.8
15.511,95.2
15.511,94.6
15.511,93.2
15.511,92.5
15.511,88.2
15.511,87.3
15.511,85.3
15.511,80.8
15.511,79.6
15.527,77.2
15.511,98.2
15.511,97.8
15.511,95.2
15.511,94.6
15.511,93.2
15.511,92.5
15.511,88.2
15.511,87.3
15.511,85.3
15.511,80.8
15.511,79.6
15.527,77.2
15.527,76.0
15.527,69.0
15.527,67.6
15.527,64.7
15.527,58.2
15.527,55.0
15.527,53.4
15.527,51.8
15.527,42.9
15.527,41.1
15.542,29.8
15.542,28.0
15.564,-49.0
15.564,-50.7
15.564,-54.0
15.564,-60.7
15.564,-62.2
15.564,-65.2
15.564,-66.7
15.58,-73.9
15.58,-75.2
15.58,-77.7
15.58,-85.7
15.58,-86.7
15.58,-91.3
15.58,-92.0
15.58,-93.5
15.58,-96.1
15.58,-96.6
15.596,-97.5
15.596,-97.9
15.596,-99.5
15.596,-99.9
15.596,-99.9
15.596,-99.7
15.596,-99.6
15.596,-98.1
15.596,-97.7
15.596,-97.2
15.611,-96.3
15.611,-93.7
15.611,-92.3
15.611,-87.0
15.611,-86.1
15.611,-84.0
15.611,-83.0
15.611,-78.1
15.611,-75.6
15.627,-73.0
15.627,-65.8
15.627,-64.3
15.627,-61.3
15.611,-75.6
15.627,-73.0
15.627,-65.8
15.627,-64.3
15.627,-61.3
15.627,-54.6
15.627,-51.4
15.627,-49.7
15.627,-48.0
15.627,-38.9
15.627,-37.1
15.643,-33.5
15.643,-25.6
15.643,-21.9
15.643,-20.0
15.643,-10.0
15.643,-8.1
15.643,-6.1
15.643,-2.3
15.643,5.9
15.643,9.8
15.643,11.7
15.658,21.7
15.658,23.6
15.665,54.4
15.665,57.6
15.665,64.1
15.665,65.6
15.665,68.5
15.665,69.9
15.665,76.7
15.665,78.0
15.68,80.3
15.68,84.9
15.68,86.9
15.68,87.8
15.68,92.2
15.68,93.0
15.68,93.7
15.68,94.9
15.68,97.2
15.696,98.0
15.696,98.4
15.696,99.7
15.696,100.0
15.696,100.0
15.696,99.5
15.696,99.3
15.696,99.0
15.696,97.1
15.696,96.6
15.712,95.6
15.712,92.1
15.712,90.6
15.712,89.7
15.712,84.8
15.712,83.8
15.712,82.7
15.712,80.4
15.712,75.3
15.712,72.7
15.712,71.4
15.727,63.9
15.727,62.4
15.712,89.7
15.712,84.8
15.712,83.8
15.712,82.7
15.712,80.4
15.712,75.3
15.712,72.7
15.712,71.4
15.727,63.9
15.727,62.4
15.727,59.4
15.727,57.8
15.727,50.9
15.727,47.6
15.727,45.8
15.727,36.6
15.727,34.8
15.727,31.2
15.727,29.3
15.743,19.5
15.743,17.6
15.743,15.7
15.743,5.6
15.743,3.7
15.765,-44.4
15.765,-46.1
15.765,-54.9
15.765,-56.5
15.765,-59.6
15.765,-61.2
15.765,-67.4
15.765,-70.2
15.765,-71.6
15.765,-78.3
15.765,-59.6
15.765,-61.2
15.765,-67.4
15.765,-70.2
15.765,-71.6
15.765,-78.3
15.765,-79.5
15.781,-81.8
15.781,-82.9
15.781,-88.1
15.781,-89.0
15.781,-90.7
15.781,-93.8
15.781,-94.5
15.781,-95.7
15.781,-96.2
15.781,-98.5
15.796,-98.8
15.796,-99.9
15.796,-100.0
15.812,-82.4
15.812,-81.3
15.812,-79.0
15.812,-77.8
15.812,-71.0
15.812,-69.6
15.828,-66.8
15.828,-60.5
15.828,-57.4
15.828,-55.8
15.828,-66.8
15.828,-60.5
15.828,-57.4
15.828,-55.8
15.828,-54.2
15.828,-45.4
15.828,-43.7
15.828,-40.1
15.828,-32.5
15.828,-27.0
15.828,-27.0
15.843,-25.1
15.843,-15.2
15.843,-13.3
15.843,-9.4
15.843,-1.3
15.843,0.7
15.843,4.5
15.843,6.5
15.843,16.5
15.843,18.4
15.843,22.2
15.859,30.1
15.865,32.0
15.865,63.1
15.865,64.6
15.865,71.9
15.865,73.3
15.865,75.8
15.865,80.9
15.881,83.1
15.881,84.2
15.881,90.1
15.881,90.9
15.881,91.7
15.881,93.2
15.881,95.8
15.881,96.9
15.881,97.3
15.881,99.2
15.896,99.4
15.896,99.7
15.896,99.9
15.896,99.9
15.896,99.8
15.896,99.6
15.896,98.2
15.896,97.9
15.896,97.0
15.896,96.5
15.896,93.4
15.912,92.6
15.912,91.1
15.896,98.2
15.896,97.9
15.896,97.0
15.896,96.5
15.896,93.4
15.912,92.6
15.912,91.1
15.912,87.4
15.912,86.5
15.912,84.5
15.912,83.4
15.912,77.4
15.912,76.2
15.912,73.6
15.912,67.9
15.912,63.5
15.927,62.0
15.927,55.4
15.927,52.1
15.927,50.4
15.927,36.1
15.927,34.3
15.927,24.6
15.927,22.7
15.943,20.9
15.943,10.9
15.943,8.9
15.943,5.1
15.943,3.2
15.943,-5.0
15.943,-8.9
15.943,-10.8
15.943,-20.8
15.943,-22.7
15.965,-63.5
15.965,-66.4
15.965,-67.8
15.965,-74.9
15.965,-76.2
15.965,-78.6
15.965,-79.8
15.965,-85.5
15.981,-86.5
15.981,-87.4
15.981,-92.6
15.981,-94.0
15.981,-94.7
15.981,-97.4
15.981,-97.8
15.981,-98.6
15.996,-99.6
15.996,-99.9
15.996,-100.0
15.996,-100.0
15.996,-99.6
15.996,-99.4
15.996,-98.9
15.996,-97.3
15.996,-96.4
15.996,-95.8
15.996,-92.5
16.012,-90.9
16.012,-89.2
16.012,-85.2
16.012,-90.9
16.012,-89.2
16.012,-85.2
16.012,-84.2
16.012,-82.1
16.012,-81.0
16.012,-74.6
16.012,-73.3
16.012,-70.6
16.012,-64.6
16.028,-44.9
16.028,-37.4
16.028,-33.8
16.028,-32.0
16.028,-22.3
16.028,-20.4
16.043,-18.5
16.043,-14.6
16.043,-6.5
16.043,-2.6
16.028,-20.4
16.043,-18.5
16.043,-14.6
16.043,-6.5
16.043,-2.6
16.043,-0.7
16.043,9.4
16.043,11.3
16.043,15.2
16.043,25.1
16.043,26.9
16.043,30.6
16.065,32.5
16.065,41.9
16.065,69.6
16.065,72.3
16.065,77.7
16.065,80.1
16.065,81.2
16.081,86.7
16.081,87.7
16.081,88.6
16.081,90.3
16.081,93.5
16.081,88.6
16.081,90.3
16.081,93.5
16.081,94.8
16.081,95.4
16.081,98.0
16.081,98.3
16.081,99.0
16.081,99.2
16.096,98.8
16.096,98.1
16.096,96.2
16.096,95.1
16.096,94.5
16.096,90.7
16.096,89.9
16.112,89.0
16.112,87.2
16.112,79.5
16.112,73.0
16.112,71.6
16.112,68.9
16.112,67.5
16.112,61.2
16.112,58.1
16.127,56.5
16.127,47.9
16.127,46.2
16.127,42.7
16.127,40.9
16.127,31.5
16.127,29.7
16.127,27.8
16.127,16.1
16.127,14.2
16.143,10.3
16.143,2.2
16.143,-1.7
16.143,10.3
16.143,2.2
16.143,-1.7
16.143,-3.7
16.143,-5.6
16.143,-15.6
16.143,-17.6
16.143,-21.4
16.143,-29.3
16.143,-33.0
16.159,-34.8
16.165,-44.1
16.165,-45.8
16.165,-47.5
16.165,-70.0
16.165,-71.3
16.165,-74.0
16.165,-75.3
16.165,-81.5
16.165,-82.6
16.165,-83.7
16.181,-88.8
16.181,-89.7
16.181,-92.1
16.181,-88.8
16.181,-89.7
16.181,-92.1
16.181,-95.0
16.181,-96.1
16.181,-96.6
16.181,-98.7
16.181,-99.0
16.181,-99.5
16.181,-99.7
16.197,-98.4
16.197,-97.6
16.197,-97.2
16.197,-94.3
16.197,-93.7
16.197,-92.2
16.212,-88.8
16.212,-87.9
16.212,-86.0
16.212,-85.0
16.212,-78.0
16.212,-75.5
16.212,-69.9
16.212,-67.1
16.212,-65.6
16.212,-64.2
16.228,-54.5
16.228,-52.8
16.228,-44.0
16.228,-42.2
16.228,-42.2
16.228,-38.7
16.228,-36.9
16.228,-27.3
16.228,-25.5
16.228,-21.7
16.228,-13.7
16.228,-11.7
16.228,-7.9
16.243,-6.0
16.243,4.2
16.243,6.1
16.243,8.0
16.243,18.0
16.243,20.0
16.243,23.7
16.243,25.6
16.243,35.2
16.243,37.0
16.259,40.6
16.259,48.0
16.266,49.6
16.266,53.0
16.266,73.0
16.266,74.3
16.266,76.9
16.266,78.1
16.266,84.0
16.266,85.0
16.266,86.0
16.266,90.7
16.281,91.5
16.281,93.0
16.266,84.0
16.266,85.0
16.266,86.0
16.266,90.7
16.281,91.5
16.281,93.0
16.281,93.7
16.281,96.8
16.281,97.2
16.281,98.1
16.281,99.3
16.281,99.5
16.281,99.8
16.281,99.9
16.281,99.8
16.297,99.7
16.297,99.3
16.297,97.9
16.297,97.1
16.297,96.6
16.297,96.6
16.297,96.1
