t,f
478.903,-11.0
478.905,-14.0
478.908,-13.0
478.91,-9.0
478.912,-5.0
478.915,-1.0
478.917,4.0
478.92,8.0
478.922,11.0
478.925,13.0
478.927,12.0
478.93,10.0
478.932,10.0
478.936,10.0
478.938,10.0
478.941,10.0
478.943,6.0
478.946,6.0
478.948,0.0
478.951,-3.0
478.953,-4.0
478.956,-3.0
478.958,-1.0
478.961,1.0
478.963,4.0
478.966,11.0
478.968,3.0
478.971,2.0
478.973,2.0
478.976,1.0
478.979,2.0
478.981,11.0
478.984,7.0
478.986,7.0
478.989,11.0
478.991,10.0
478.994,9.0
478.996,7.0
478.999,9.0
479.001,3.0
479.004,7.0
479.006,8.0
479.009,8.0
479.011,11.0
479.014,6.0
479.016,10.0
479.02,8.0
479.022,7.0
479.025,7.0
479.027,5.0
479.03,1.0
479.032,1.0
479.034,1.0
479.037,3.0
479.039,2.0
479.042,2.0
479.044,13.0
479.047,8.0
479.049,10.0
479.052,10.0
479.054,11.0
479.057,11.0
479.059,11.0
479.063,16.0
479.065,7.0
479.068,3.0
479.07,4.0
479.073,4.0
479.075,5.0
479.078,5.0
479.08,5.0
479.083,2.0
479.085,4.0
479.088,-2.0
479.09,6.0
479.093,4.0
479.095,4.0
479.097,5.0
479.1,5.0
479.102,4.0
479.106,6.0
479.108,8.0
479.111,6.0
479.113,9.0
479.116,10.0
479.118,15.0
479.121,15.0
479.123,10.0
479.126,9.0
479.128,8.0
479.131,8.0
479.133,8.0
479.136,9.0
479.138,16.0
479.141,11.0
479.143,12.0
479.147,18.0
479.149,17.0
479.152,10.0
479.154,11.0
479.156,12.0
479.159,13.0
479.161,15.0
479.164,17.0
479.166,20.0
479.169,21.0
479.171,23.0
479.174,24.0
479.176,30.0
479.179,29.0
479.181,33.0
479.184,35.0
479.186,32.0
479.19,30.0
479.192,24.0
479.195,24.0
479.197,25.0
479.2,27.0
479.202,27.0
479.205,28.0
479.207,29.0
479.21,36.0
479.212,35.0
479.214,30.0
479.217,39.0
479.219,33.0
479.222,32.0
479.224,30.0
479.227,28.0
479.229,30.0
479.233,24.0
479.235,23.0
479.238,23.0
479.24,23.0
479.243,22.0
479.245,21.0
479.248,20.0
479.25,17.0
479.253,18.0
479.255,18.0
479.258,22.0
479.26,21.0
479.263,17.0
479.265,14.0
479.268,8.0
479.27,3.0
479.273,-4.0
479.276,-8.0
479.278,-12.0
479.281,-10.0
479.283,-11.0
479.286,-16.0
479.288,-14.0
479.291,-11.0
479.293,-5.0
479.296,11.0
479.298,16.0
479.301,32.0
479.303,53.0
479.306,86.0
479.308,107.0
479.311,136.0
479.313,171.0
479.316,194.0
479.319,210.0
479.322,211.0
479.324,198.0
479.327,178.0
479.329,140.0
479.332,117.0
479.334,92.0
479.336,65.0
479.339,42.0
479.341,19.0
479.344,-2.0
479.346,-20.0
479.349,-38.0
479.351,-52.0
479.354,-67.0
479.356,-77.0
479.36,-80.0
479.362,-85.0
479.365,-87.0
479.367,-87.0
479.37,-85.0
479.372,-82.0
479.375,-75.0
479.377,-67.0
479.38,-58.0
479.382,-48.0
479.385,-39.0
479.387,-30.0
479.39,-23.0
479.392,-18.0
479.395,-13.0
479.397,-10.0
479.399,-5.0
479.403,0.0
479.405,5.0
479.408,6.0
479.41,13.0
479.413,14.0
479.415,17.0
479.418,20.0
479.42,21.0
479.423,19.0
479.425,20.0
479.428,19.0
479.43,20.0
479.433,20.0
479.435,22.0
479.438,25.0
479.44,27.0
479.443,30.0
479.446,41.0
479.449,44.0
479.451,38.0
479.454,38.0
479.456,37.0
479.458,36.0
479.461,38.0
479.463,40.0
479.466,43.0
479.468,46.0
479.471,51.0
479.473,56.0
479.476,64.0
479.478,68.0
479.481,71.0
479.483,72.0
479.486,73.0
479.489,73.0
479.492,76.0
479.494,76.0
479.497,77.0
479.499,76.0
479.502,74.0
479.504,74.0
479.507,74.0
479.509,75.0
479.512,78.0
479.514,83.0
479.517,89.0
479.519,93.0
479.521,95.0
479.524,95.0
479.526,104.0
479.529,104.0
479.532,97.0
479.535,97.0
479.537,96.0
479.54,94.0
479.542,101.0
479.545,88.0
479.547,85.0
479.55,81.0
479.552,79.0
479.555,80.0
479.557,77.0
479.56,76.0
479.562,75.0
479.565,72.0
479.567,67.0
479.57,58.0
479.572,53.0
479.576,46.0
479.578,41.0
479.58,38.0
479.583,32.0
479.585,28.0
479.588,22.0
479.59,18.0
479.593,14.0
479.595,15.0
479.598,8.0
479.6,2.0
479.603,-2.0
479.605,-1.0
479.608,-5.0
479.61,-13.0
479.613,-13.0
479.616,-12.0
479.619,-11.0
479.621,-10.0
479.624,-11.0
479.626,-8.0
479.629,-14.0
479.631,-15.0
479.634,-20.0
479.636,-21.0
479.639,-19.0
479.641,-17.0
479.643,-15.0
479.646,-15.0
479.648,-17.0
479.651,-14.0
479.653,-18.0
479.656,-11.0
479.659,-14.0
479.662,-10.0
479.664,-13.0
479.667,-14.0
479.669,-21.0
479.672,-25.0
479.674,-26.0
479.677,-26.0
479.679,-24.0
479.682,-22.0
479.684,-21.0
479.687,-14.0
479.689,-13.0
479.692,-18.0
479.694,-18.0
479.697,-17.0
479.699,-16.0
479.702,-15.0
479.705,-15.0
479.707,-14.0
479.71,-13.0
479.712,-10.0
479.715,-7.0
479.717,-3.0
479.72,4.0
479.722,8.0
479.725,12.0
479.727,13.0
479.73,14.0
479.732,12.0
479.735,10.0
479.737,9.0
479.74,8.0
479.742,7.0
479.746,10.0
479.748,12.0
479.751,11.0
479.753,12.0
479.756,14.0
479.758,12.0
479.761,7.0
479.763,8.0
479.765,6.0
479.768,4.0
479.77,10.0
479.773,3.0
479.775,11.0
479.778,12.0
479.78,5.0
479.783,5.0
479.785,4.0
479.789,6.0
479.791,8.0
479.794,11.0
479.796,15.0
479.799,18.0
479.801,19.0
479.804,18.0
479.806,15.0
479.809,10.0
479.811,8.0
479.814,6.0
479.816,7.0
479.819,7.0
479.821,6.0
479.823,8.0
479.826,8.0
479.828,5.0
479.832,6.0
479.834,6.0
479.837,8.0
479.839,9.0
479.842,9.0
479.844,12.0
479.847,12.0
479.849,12.0
479.852,10.0
479.854,7.0
479.857,10.0
479.859,9.0
479.862,10.0
479.864,12.0
479.867,14.0
479.869,14.0
479.873,14.0
479.875,15.0
479.878,9.0
479.88,6.0
479.883,7.0
479.885,6.0
479.887,3.0
479.89,3.0
479.892,1.0
479.895,5.0
479.897,7.0
479.9,6.0
479.902,9.0
479.905,10.0
479.907,7.0
479.91,7.0
479.912,8.0
479.916,8.0
479.918,7.0
479.921,7.0
479.923,8.0
479.926,8.0
479.928,15.0
479.931,17.0
479.933,19.0
479.936,14.0
479.938,15.0
479.941,16.0
479.943,17.0
479.945,18.0
479.948,18.0
479.95,19.0
479.953,19.0
479.955,17.0
479.959,24.0
479.961,23.0
479.964,29.0
479.966,32.0
479.969,31.0
479.971,29.0
479.974,30.0
479.976,36.0
479.979,34.0
479.981,35.0
479.984,38.0
479.986,38.0
479.989,37.0
479.991,40.0
479.994,43.0
479.996,47.0
480.0,49.0
480.002,47.0
480.005,43.0
480.007,38.0
480.009,34.0
480.012,30.0
480.014,25.0
480.017,22.0
480.019,22.0
480.022,21.0
480.024,21.0
480.027,19.0
480.029,17.0
480.032,17.0
480.034,18.0
480.037,19.0
480.039,20.0
480.043,20.0
480.045,17.0
480.048,17.0
480.05,12.0
480.053,6.0
480.055,3.0
480.058,1.0
480.06,1.0
480.063,0.0
480.065,-2.0
480.067,-6.0
480.07,-9.0
480.072,-9.0
480.075,-2.0
480.077,-1.0
480.08,8.0
480.082,18.0
480.086,28.0
480.088,46.0
480.091,67.0
480.093,93.0
480.096,132.0
480.098,163.0
480.101,191.0
480.103,198.0
480.106,219.0
480.108,213.0
480.111,194.0
480.113,158.0
480.116,131.0
480.118,102.0
480.121,74.0
480.123,44.0
480.126,21.0
480.129,-1.0
480.131,-21.0
480.134,-36.0
480.136,-47.0
480.139,-56.0
480.141,-64.0
480.144,-71.0
480.146,-74.0
480.149,-74.0
480.151,-72.0
480.154,-72.0
480.156,-68.0
480.159,-63.0
480.161,-55.0
480.164,-47.0
480.166,-40.0
480.169,-34.0
480.172,-22.0
480.175,-20.0
480.177,-12.0
480.18,-6.0
480.182,2.0
480.185,5.0
480.187,5.0
480.189,5.0
480.192,4.0
480.194,5.0
480.197,7.0
480.199,12.0
480.202,15.0
480.204,18.0
480.207,21.0
480.209,22.0
480.212,24.0
480.215,26.0
480.218,30.0
480.22,32.0
480.223,32.0
480.225,34.0
480.228,32.0
480.23,33.0
480.233,33.0
480.235,42.0
480.238,39.0
480.24,41.0
480.243,44.0
480.245,45.0
480.248,45.0
480.25,49.0
480.252,52.0
480.256,64.0
480.258,69.0
480.261,64.0
480.263,67.0
480.266,68.0
480.268,69.0
480.271,71.0
480.273,73.0
480.276,72.0
480.278,80.0
480.281,83.0
480.283,85.0
480.286,84.0
480.288,85.0
480.291,86.0
480.293,86.0
480.296,87.0
480.299,87.0
480.302,89.0
480.304,89.0
480.307,91.0
480.309,96.0
480.311,92.0
480.314,94.0
480.316,96.0
480.319,107.0
480.321,107.0
480.324,95.0
480.326,92.0
480.329,85.0
480.331,86.0
480.334,85.0
480.336,86.0
480.339,97.0
480.342,87.0
480.345,91.0
480.347,89.0
480.35,86.0
480.352,79.0
480.355,75.0
480.357,59.0
480.36,57.0
480.362,51.0
480.365,44.0
480.367,32.0
480.37,28.0
480.372,20.0
480.374,17.0
480.377,11.0
480.379,8.0
480.382,0.0
480.385,-5.0
480.388,-9.0
480.39,-12.0
480.393,-12.0
480.395,-12.0
480.398,-14.0
480.4,-14.0
480.403,-14.0
480.405,-16.0
480.408,-19.0
480.41,-23.0
480.413,-22.0
480.415,-21.0
480.418,-12.0
480.42,-16.0
480.423,-13.0
480.425,-9.0
480.429,-5.0
480.431,-3.0
480.433,-2.0
480.436,0.0
480.438,-7.0
480.441,-5.0
480.443,-8.0
480.446,-13.0
480.448,-20.0
480.451,-23.0
480.453,-27.0
480.456,-27.0
480.458,-28.0
480.461,-27.0
480.463,-25.0
480.466,-24.0
480.468,-21.0
480.472,-21.0
480.474,-17.0
480.477,-18.0
480.479,-7.0
480.482,-11.0
480.484,-11.0
480.487,-6.0
480.489,-13.0
480.491,-15.0
480.494,-13.0
480.496,-10.0
480.499,1.0
480.501,-2.0
480.504,0.0
480.506,4.0
480.509,5.0
480.512,4.0
480.515,2.0
480.517,5.0
480.52,6.0
480.522,5.0
480.525,2.0
480.527,1.0
480.53,2.0
480.532,2.0
480.535,4.0
480.537,6.0
480.54,8.0
480.542,12.0
480.545,13.0
480.547,9.0
480.55,10.0
480.552,8.0
480.555,13.0
480.558,16.0
480.56,12.0
480.563,14.0
480.565,13.0
480.568,10.0
480.57,6.0
480.573,2.0
480.575,2.0
480.578,2.0
480.58,2.0
480.583,3.0
480.585,8.0
480.588,9.0
480.59,5.0
480.593,5.0
480.595,7.0
480.599,3.0
480.601,7.0
480.604,6.0
480.606,4.0
480.609,4.0
480.611,3.0
480.613,4.0
480.616,5.0
480.618,8.0
480.621,12.0
480.623,14.0
480.626,14.0
480.628,15.0
480.631,16.0
480.633,17.0
480.636,20.0
480.638,21.0
480.642,21.0
480.644,20.0
480.647,17.0
480.649,21.0
480.652,18.0
480.654,15.0
480.657,12.0
480.659,10.0
480.662,0.0
480.664,-1.0
480.667,-2.0
480.669,-3.0
480.672,-3.0
480.674,-1.0
480.676,1.0
480.679,3.0
480.681,5.0
480.685,4.0
480.687,5.0
480.69,8.0
480.692,7.0
480.695,9.0
480.697,10.0
480.7,11.0
480.702,13.0
480.705,15.0
480.707,16.0
480.71,18.0
480.712,16.0
480.715,15.0
480.717,14.0
480.72,12.0
480.722,20.0
480.726,11.0
480.728,11.0
480.731,18.0
480.733,12.0
480.735,20.0
480.738,24.0
480.74,18.0
480.743,19.0
480.745,22.0
480.748,19.0
480.75,19.0
480.753,21.0
480.755,24.0
480.758,28.0
480.76,35.0
480.763,34.0
480.765,38.0
480.769,41.0
480.771,41.0
480.774,41.0
480.776,41.0
480.779,41.0
480.781,40.0
480.784,38.0
480.786,39.0
480.789,39.0
480.791,36.0
480.794,36.0
480.796,37.0
480.798,38.0
480.801,34.0
480.803,40.0
480.806,27.0
480.808,22.0
480.812,25.0
480.814,15.0
480.817,11.0
480.819,12.0
480.822,12.0
480.824,11.0
480.827,16.0
480.829,12.0
480.832,9.0
480.834,8.0
480.837,6.0
480.839,5.0
480.842,3.0
480.844,0.0
480.847,-2.0
480.849,-5.0
480.852,-5.0
480.855,-4.0
480.857,-5.0
480.86,-8.0
480.862,-8.0
480.865,-7.0
480.867,-4.0
480.87,5.0
480.872,12.0
480.875,22.0
480.877,38.0
480.88,64.0
480.882,78.0
480.885,103.0
480.887,141.0
480.89,168.0
480.892,192.0
480.896,208.0
480.898,200.0
480.901,191.0
480.903,171.0
480.906,147.0
480.908,125.0
480.911,92.0
480.913,61.0
480.916,33.0
480.918,15.0
480.92,-10.0
480.923,-23.0
480.925,-40.0
480.928,-55.0
480.93,-66.0
480.933,-73.0
480.935,-77.0
480.939,-76.0
480.941,-76.0
480.944,-72.0
480.946,-72.0
480.949,-66.0
480.951,-62.0
480.954,-56.0
480.956,-48.0
480.959,-41.0
480.961,-29.0
480.964,-23.0
480.966,-25.0
480.969,-22.0
480.971,-17.0
480.974,-10.0
480.976,-2.0
480.978,3.0
480.982,11.0
480.984,13.0
480.987,14.0
480.989,17.0
480.992,13.0
480.994,15.0
480.997,21.0
480.999,25.0
481.002,25.0
481.004,30.0
481.007,23.0
481.009,25.0
481.012,27.0
481.014,29.0
481.017,28.0
481.019,31.0
481.022,34.0
481.025,39.0
481.028,42.0
481.03,47.0
481.033,45.0
481.035,53.0
481.038,56.0
481.04,57.0
481.042,57.0
481.045,49.0
481.047,49.0
481.05,52.0
481.052,55.0
481.055,67.0
481.057,61.0
481.06,63.0
481.062,65.0
481.065,69.0
481.068,74.0
481.071,68.0
481.073,74.0
481.076,78.0
481.078,81.0
481.081,85.0
481.083,87.0
481.086,88.0
481.088,86.0
481.091,89.0
481.093,91.0
481.096,95.0
481.098,98.0
481.1,98.0
481.103,103.0
481.105,101.0
481.108,99.0
481.111,103.0
481.114,102.0
481.116,94.0
481.119,93.0
481.121,91.0
481.124,89.0
481.126,87.0
481.129,87.0
481.131,89.0
481.134,96.0
481.136,87.0
481.139,84.0
481.141,75.0
481.144,71.0
481.146,64.0
481.149,59.0
481.152,53.0
481.155,47.0
481.157,41.0
481.16,35.0
481.162,31.0
481.164,21.0
481.167,16.0
481.169,11.0
481.172,7.0
481.174,3.0
481.177,1.0
481.179,-3.0
481.182,-4.0
481.184,-6.0
481.187,-11.0
481.189,-14.0
481.192,-14.0
481.195,-19.0
481.198,-13.0
481.2,-17.0
481.203,-16.0
481.205,-9.0
481.208,-9.0
481.21,-16.0
481.213,-17.0
481.215,-15.0
481.218,-17.0
481.22,-15.0
481.222,-15.0
481.225,-12.0
481.227,-12.0
481.23,-11.0
481.232,-9.0
481.235,-15.0
481.238,-12.0
481.241,-13.0
481.243,-15.0
481.246,-16.0
481.248,-19.0
481.251,-20.0
481.253,-22.0
481.256,-23.0
481.258,-22.0
481.261,-22.0
481.263,-23.0
481.266,-22.0
481.268,-21.0
481.271,-19.0
481.273,-17.0
481.276,-15.0
481.278,-14.0
481.282,-13.0
481.284,-13.0
481.286,-14.0
481.289,-14.0
481.291,-10.0
481.294,-7.0
481.296,-3.0
481.299,-1.0
481.301,2.0
481.304,3.0
481.306,7.0
481.309,10.0
481.311,13.0
481.314,16.0
481.316,16.0
481.319,17.0
481.321,14.0
481.325,15.0
481.327,7.0
481.33,2.0
481.332,0.0
481.335,0.0
481.337,3.0
481.34,5.0
481.342,3.0
481.344,4.0
481.347,4.0
481.349,2.0
481.352,0.0
481.354,2.0
481.357,4.0
481.359,6.0
481.362,7.0
481.364,8.0
481.368,8.0
481.37,5.0
481.373,8.0
481.375,10.0
481.378,13.0
481.38,17.0
481.383,17.0
481.385,18.0
481.388,18.0
481.39,16.0
481.393,14.0
481.395,9.0
481.398,15.0
481.4,9.0
481.403,13.0
481.405,4.0
481.408,4.0
481.411,5.0
481.413,0.0
481.416,2.0
481.418,6.0
481.421,10.0
481.423,10.0
481.426,10.0
481.428,9.0
481.431,12.0
481.433,11.0
481.436,6.0
481.438,4.0
481.441,4.0
481.443,3.0
481.446,2.0
481.448,8.0
481.452,0.0
481.454,3.0
481.457,5.0
481.459,15.0
481.462,10.0
481.464,11.0
481.466,11.0
481.469,10.0
481.471,8.0
481.474,7.0
481.476,9.0
481.479,3.0
481.481,6.0
481.484,6.0
481.486,8.0
481.489,4.0
481.491,4.0
481.495,2.0
481.497,3.0
481.5,6.0
481.502,7.0
481.505,10.0
481.507,13.0
481.51,17.0
481.512,20.0
481.515,27.0
481.517,30.0
481.52,31.0
481.522,24.0
481.525,24.0
481.527,23.0
481.529,23.0
481.532,24.0
481.534,27.0
481.538,30.0
481.54,40.0
481.543,36.0
481.545,43.0
481.548,40.0
481.55,38.0
481.553,37.0
481.555,36.0
481.558,34.0
481.56,29.0
481.563,27.0
481.565,25.0
481.568,21.0
481.57,20.0
481.573,19.0
481.575,23.0
481.579,20.0
481.581,23.0
481.584,18.0
481.586,14.0
481.588,17.0
481.591,11.0
481.593,10.0
481.596,10.0
481.598,15.0
481.601,7.0
481.603,5.0
481.606,4.0
481.608,3.0
481.611,11.0
481.613,5.0
481.616,15.0
481.618,7.0
481.622,3.0
481.624,-1.0
481.627,-5.0
481.629,-11.0
481.632,-11.0
481.634,-11.0
481.637,-8.0
481.639,-1.0
481.642,8.0
481.644,20.0
481.647,33.0
481.649,51.0
481.651,76.0
481.654,105.0
481.656,133.0
481.659,163.0
481.661,186.0
481.665,203.0
481.667,203.0
481.67,184.0
481.672,160.0
481.675,134.0
481.677,107.0
481.68,90.0
481.682,66.0
481.685,36.0
481.687,15.0
481.69,-4.0
481.692,-21.0
481.695,-29.0
481.697,-39.0
481.7,-54.0
481.702,-63.0
481.705,-70.0
481.708,-76.0
481.71,-77.0
481.713,-76.0
481.715,-73.0
481.718,-69.0
481.72,-63.0
481.723,-59.0
481.725,-56.0
481.728,-51.0
481.73,-45.0
481.733,-38.0
481.735,-33.0
481.738,-28.0
481.74,-22.0
481.743,-18.0
481.745,-13.0
481.748,-8.0
481.751,-2.0
481.754,2.0
481.756,6.0
481.759,9.0
481.761,12.0
481.764,22.0
481.766,16.0
481.769,17.0
481.771,16.0
481.773,24.0
481.776,25.0
481.778,21.0
481.781,24.0
481.783,28.0
481.786,34.0
481.788,33.0
481.792,34.0
481.794,35.0
481.797,37.0
481.799,38.0
481.802,44.0
481.804,38.0
481.807,44.0
481.809,44.0
481.812,45.0
481.814,51.0
481.817,55.0
481.819,54.0
481.822,57.0
481.824,58.0
481.827,60.0
481.829,61.0
481.831,71.0
481.835,66.0
481.837,67.0
481.84,68.0
481.842,69.0
481.845,80.0
481.847,82.0
481.85,75.0
481.852,78.0
481.855,89.0
481.857,88.0
481.86,83.0
481.862,86.0
481.865,89.0
481.867,92.0
481.87,95.0
481.872,95.0
481.875,99.0
481.878,92.0
481.881,94.0
481.883,93.0
481.886,91.0
481.888,90.0
481.891,88.0
481.893,85.0
481.895,84.0
481.898,82.0
481.9,78.0
481.903,72.0
481.905,67.0
481.908,62.0
481.91,57.0
481.913,52.0
481.915,48.0
481.918,43.0
481.921,38.0
481.924,32.0
481.926,27.0
481.929,24.0
481.931,20.0
481.934,18.0
481.936,16.0
481.939,21.0
481.941,20.0
481.944,14.0
481.946,12.0
481.949,5.0
481.951,2.0
481.953,-8.0
481.956,-5.0
481.958,-13.0
481.961,-15.0
481.964,-12.0
481.967,-19.0
481.969,-19.0
481.972,-19.0
481.974,-18.0
481.977,-15.0
481.979,-17.0
481.982,-21.0
481.984,-24.0
481.987,-26.0
481.989,-29.0
481.992,-30.0
481.994,-23.0
481.997,-26.0
481.999,-25.0
482.002,-25.0
482.004,-26.0
482.008,-20.0
482.01,-25.0
482.013,-23.0
482.015,-22.0
482.017,-16.0
482.02,-18.0
482.022,-23.0
482.025,-26.0
482.027,-23.0
482.03,-27.0
482.032,-23.0
482.035,-19.0
482.037,-12.0
482.04,-8.0
482.042,-5.0
482.045,-2.0
482.048,-10.0
482.051,-10.0
482.053,-7.0
482.056,-3.0
482.058,-3.0
482.061,-2.0
482.063,-1.0
482.066,-3.0
482.068,-5.0
482.071,-7.0
482.073,0.0
482.075,-5.0
482.078,-3.0
482.08,-2.0
482.083,-3.0
482.085,4.0
482.088,4.0
482.091,-2.0
482.094,-1.0
482.096,-1.0
482.099,5.0
482.101,2.0
482.104,4.0
482.106,6.0
482.109,8.0
482.111,10.0
482.114,12.0
482.116,12.0
482.119,14.0
482.121,13.0
482.124,12.0
482.126,9.0
482.129,8.0
482.131,7.0
482.135,7.0
482.137,9.0
482.139,10.0
482.142,8.0
482.144,10.0
482.147,10.0
482.149,10.0
482.152,11.0
482.154,5.0
482.157,6.0
482.159,7.0
482.162,6.0
482.164,5.0
482.167,10.0
482.169,9.0
482.172,3.0
482.174,11.0
482.178,6.0
482.18,7.0
482.183,8.0
482.185,8.0
482.188,6.0
482.19,5.0
482.193,8.0
482.195,6.0
482.197,10.0
482.2,13.0
482.202,11.0
482.205,9.0
482.207,6.0
482.21,1.0
482.212,2.0
482.215,0.0
482.217,3.0
482.221,7.0
482.223,9.0
482.226,7.0
482.228,6.0
482.231,7.0
482.233,7.0
482.236,8.0
482.238,9.0
482.241,10.0
482.243,11.0
482.246,12.0
482.248,10.0
482.251,20.0
482.253,16.0
482.256,21.0
482.258,25.0
482.26,29.0
482.264,30.0
482.266,32.0
482.269,34.0
482.271,36.0
482.274,38.0
