t,f
274.234,25.0
274.237,26.0
274.239,27.0
274.242,26.0
274.244,26.0
274.247,28.0
274.249,24.0
274.252,24.0
274.254,25.0
274.257,24.0
274.259,28.0
274.263,29.0
274.265,27.0
274.267,29.0
274.27,35.0
274.272,36.0
274.275,39.0
274.277,33.0
274.28,34.0
274.282,35.0
274.285,36.0
274.287,37.0
274.29,37.0
274.292,39.0
274.295,40.0
274.297,41.0
274.3,43.0
274.302,43.0
274.306,49.0
274.308,51.0
274.311,54.0
274.313,56.0
274.316,58.0
274.318,60.0
274.321,62.0
274.323,62.0
274.325,60.0
274.328,59.0
274.33,63.0
274.333,60.0
274.335,65.0
274.338,63.0
274.34,65.0
274.343,69.0
274.345,66.0
274.349,67.0
274.351,66.0
274.354,74.0
274.356,67.0
274.359,67.0
274.361,67.0
274.364,67.0
274.366,75.0
274.369,65.0
274.371,62.0
274.374,60.0
274.376,56.0
274.379,53.0
274.381,50.0
274.384,47.0
274.386,43.0
274.388,38.0
274.392,34.0
274.394,31.0
274.397,28.0
274.399,25.0
274.402,21.0
274.404,18.0
274.407,18.0
274.409,11.0
274.412,10.0
274.414,6.0
274.417,3.0
274.419,2.0
274.422,-3.0
274.424,-5.0
274.427,-7.0
274.429,-8.0
274.433,-9.0
274.435,-3.0
274.438,-3.0
274.44,-9.0
274.443,-9.0
274.445,-9.0
274.447,-10.0
274.45,-10.0
274.452,-10.0
274.455,-11.0
274.457,-10.0
274.46,-9.0
274.462,-2.0
274.465,-6.0
274.467,-6.0
274.47,-6.0
274.472,-6.0
274.476,-5.0
274.478,-6.0
274.481,-2.0
274.483,-3.0
274.486,-6.0
274.488,-5.0
274.491,-3.0
274.493,-3.0
274.496,-4.0
274.498,-3.0
274.501,-1.0
274.503,0.0
274.506,-2.0
274.508,-2.0
274.51,-2.0
274.513,-2.0
274.515,-1.0
274.519,0.0
274.521,0.0
274.524,2.0
274.526,3.0
274.529,4.0
274.531,9.0
274.534,5.0
274.536,6.0
274.539,7.0
274.541,7.0
274.544,13.0
274.546,12.0
274.549,11.0
274.551,12.0
274.554,13.0
274.556,14.0
274.56,16.0
274.562,16.0
274.565,16.0
274.567,14.0
274.569,14.0
274.572,15.0
274.574,12.0
274.577,12.0
274.579,13.0
274.582,16.0
274.584,13.0
274.587,12.0
274.589,17.0
274.592,11.0
274.594,11.0
274.597,12.0
274.599,13.0
274.603,14.0
274.605,15.0
274.608,15.0
274.61,15.0
274.613,13.0
274.615,14.0
274.618,12.0
274.62,18.0
274.623,12.0
274.625,12.0
274.628,12.0
274.63,14.0
274.632,14.0
274.635,15.0
274.637,16.0
274.64,14.0
274.642,20.0
274.646,13.0
274.648,18.0
274.651,17.0
274.653,17.0
274.656,16.0
274.658,19.0
274.661,18.0
274.663,18.0
274.666,18.0
274.668,16.0
274.671,17.0
274.673,22.0
274.676,16.0
274.678,23.0
274.681,17.0
274.683,18.0
274.686,17.0
274.689,16.0
274.691,15.0
274.694,14.0
274.696,15.0
274.699,15.0
274.701,17.0
274.704,23.0
274.706,20.0
274.709,20.0
274.711,20.0
274.714,19.0
274.716,19.0
274.719,18.0
274.721,18.0
274.724,18.0
274.726,17.0
274.729,17.0
274.732,18.0
274.735,16.0
274.737,16.0
274.74,17.0
274.742,18.0
274.745,18.0
274.747,16.0
274.75,21.0
274.752,20.0
274.754,14.0
274.757,14.0
274.759,15.0
274.762,15.0
274.764,23.0
274.767,15.0
274.769,15.0
274.772,23.0
274.775,18.0
274.778,17.0
274.78,18.0
274.783,20.0
274.785,20.0
274.788,21.0
274.79,22.0
274.793,23.0
274.795,23.0
274.798,24.0
274.8,22.0
274.803,21.0
274.805,18.0
274.808,17.0
274.81,18.0
274.812,20.0
274.816,23.0
274.818,23.0
274.821,23.0
274.823,22.0
274.826,24.0
274.828,22.0
274.831,15.0
274.833,14.0
274.836,14.0
274.838,15.0
274.841,15.0
274.843,22.0
274.846,15.0
274.848,14.0
274.851,17.0
274.853,16.0
274.856,25.0
274.859,20.0
274.862,22.0
274.864,22.0
274.867,21.0
274.869,20.0
274.872,20.0
274.874,20.0
274.876,21.0
274.879,20.0
274.881,21.0
274.884,24.0
274.886,22.0
274.889,22.0
274.891,22.0
274.894,24.0
274.896,26.0
274.899,27.0
274.902,26.0
274.905,22.0
274.907,22.0
274.91,21.0
274.912,19.0
274.915,29.0
274.917,22.0
274.92,22.0
274.922,22.0
274.925,22.0
274.927,22.0
274.93,30.0
274.932,29.0
274.934,26.0
274.937,30.0
274.939,33.0
274.942,33.0
274.945,32.0
274.948,31.0
274.95,30.0
274.953,29.0
274.955,29.0
274.958,30.0
274.96,31.0
274.963,33.0
274.965,35.0
274.968,37.0
274.97,38.0
274.973,37.0
274.975,38.0
274.978,33.0
274.98,31.0
274.983,30.0
274.985,27.0
274.989,24.0
274.991,29.0
274.994,23.0
274.996,23.0
274.998,31.0
275.001,28.0
275.003,22.0
275.006,29.0
275.008,19.0
275.011,18.0
275.013,17.0
275.016,18.0
275.018,24.0
275.021,21.0
275.023,20.0
275.026,19.0
275.028,19.0
275.032,17.0
275.034,17.0
275.037,16.0
275.039,16.0
275.042,16.0
275.044,16.0
275.047,15.0
275.049,14.0
275.052,11.0
275.054,9.0
275.056,10.0
275.059,7.0
275.061,7.0
275.064,8.0
275.066,10.0
275.069,13.0
275.072,28.0
275.075,41.0
275.077,49.0
275.08,73.0
275.082,90.0
275.085,116.0
275.087,144.0
275.09,170.0
275.092,186.0
275.095,190.0
275.097,183.0
275.1,167.0
275.102,151.0
275.105,129.0
275.107,107.0
275.11,86.0
275.112,71.0
275.116,50.0
275.118,40.0
275.12,31.0
275.123,23.0
275.125,18.0
275.128,16.0
275.13,13.0
275.133,12.0
275.135,11.0
275.138,10.0
275.14,9.0
275.143,6.0
275.145,3.0
275.148,1.0
275.15,0.0
275.153,6.0
275.155,-1.0
275.159,-1.0
275.161,-1.0
275.164,6.0
275.166,-1.0
275.169,-4.0
275.171,4.0
275.174,2.0
275.176,-1.0
275.178,0.0
275.181,2.0
275.183,3.0
275.186,3.0
275.188,4.0
275.191,5.0
275.193,4.0
275.196,6.0
275.198,9.0
275.202,9.0
275.204,8.0
275.207,11.0
275.209,9.0
275.212,8.0
275.214,9.0
275.217,10.0
275.219,12.0
275.222,12.0
275.224,11.0
275.227,12.0
275.229,18.0
275.232,19.0
275.234,14.0
275.237,15.0
275.239,14.0
275.241,13.0
275.245,13.0
275.247,13.0
275.25,11.0
275.252,13.0
275.255,23.0
275.257,19.0
275.26,22.0
275.262,23.0
275.265,26.0
275.267,27.0
275.27,28.0
275.272,29.0
275.275,30.0
275.277,30.0
275.28,35.0
275.282,32.0
275.286,30.0
275.288,30.0
275.291,38.0
275.293,32.0
275.296,33.0
275.298,35.0
275.3,38.0
275.303,38.0
275.305,39.0
275.308,40.0
275.31,40.0
275.313,42.0
275.315,44.0
275.318,44.0
275.32,47.0
275.323,48.0
275.325,57.0
275.329,50.0
275.331,52.0
275.334,54.0
275.336,57.0
275.339,59.0
275.341,68.0
275.344,64.0
275.346,69.0
275.349,72.0
275.351,74.0
275.354,76.0
275.356,77.0
275.359,74.0
275.361,79.0
275.363,78.0
275.366,78.0
275.368,80.0
275.372,74.0
275.374,74.0
275.377,76.0
275.379,75.0
275.382,74.0
275.384,77.0
275.387,77.0
275.389,69.0
275.392,65.0
275.394,63.0
275.397,71.0
275.399,60.0
275.402,57.0
275.404,52.0
275.407,47.0
275.409,50.0
275.412,45.0
275.415,32.0
275.418,29.0
275.42,26.0
275.422,23.0
275.425,18.0
275.427,17.0
275.43,13.0
275.432,10.0
275.435,11.0
275.437,4.0
275.44,6.0
275.442,-1.0
275.445,-1.0
275.447,-3.0
275.45,-6.0
275.452,-7.0
275.456,-10.0
275.458,-10.0
275.461,-10.0
275.463,-12.0
275.466,-12.0
275.468,-12.0
275.471,-13.0
275.473,-6.0
275.476,-11.0
275.478,-10.0
275.481,-10.0
275.483,-9.0
275.485,-9.0
275.488,-8.0
275.49,-7.0
275.493,2.0
275.495,-3.0
275.499,-4.0
275.501,-3.0
275.504,-3.0
275.506,-5.0
275.509,-2.0
275.511,-2.0
275.514,-1.0
275.516,-2.0
275.519,-2.0
275.521,-2.0
275.524,-3.0
275.526,-3.0
275.529,-1.0
275.531,0.0
275.534,1.0
275.536,0.0
275.539,2.0
275.542,3.0
275.544,4.0
275.547,3.0
275.549,2.0
275.552,2.0
275.554,3.0
275.557,3.0
275.559,11.0
275.562,12.0
275.564,5.0
275.567,5.0
275.569,6.0
275.572,6.0
275.574,7.0
275.577,9.0
275.579,13.0
275.582,15.0
275.585,16.0
275.588,17.0
275.59,21.0
275.593,14.0
275.595,20.0
275.598,16.0
275.6,16.0
275.603,15.0
275.605,14.0
275.607,12.0
275.61,12.0
275.612,15.0
275.615,14.0
275.617,15.0
275.62,15.0
275.622,19.0
275.625,15.0
275.628,21.0
275.631,15.0
275.633,15.0
275.636,15.0
275.638,22.0
275.641,23.0
275.643,16.0
275.646,16.0
275.648,15.0
275.651,15.0
275.653,15.0
275.656,14.0
275.658,16.0
275.661,19.0
275.663,19.0
275.665,20.0
275.668,16.0
275.671,20.0
275.674,20.0
275.676,19.0
275.679,18.0
275.681,16.0
275.684,17.0
275.686,15.0
275.689,14.0
275.691,14.0
275.694,14.0
275.696,18.0
275.699,18.0
275.701,18.0
275.704,18.0
275.706,15.0
275.709,21.0
275.712,23.0
275.715,24.0
275.717,25.0
275.72,23.0
275.722,19.0
275.725,18.0
275.727,18.0
275.729,18.0
275.732,18.0
275.734,19.0
275.737,19.0
275.739,20.0
275.742,20.0
275.744,23.0
275.747,20.0
275.749,20.0
275.752,22.0
275.755,22.0
275.758,23.0
275.76,23.0
275.763,22.0
275.765,20.0
275.768,19.0
275.77,17.0
275.773,18.0
275.775,19.0
275.778,17.0
275.78,19.0
275.783,20.0
275.785,19.0
275.787,18.0
275.79,24.0
275.792,18.0
275.795,18.0
275.798,18.0
275.801,18.0
275.803,19.0
275.806,26.0
275.808,18.0
275.811,18.0
275.813,20.0
275.816,21.0
275.818,22.0
275.821,23.0
275.823,24.0
275.826,24.0
275.828,23.0
275.831,23.0
275.833,21.0
275.836,21.0
275.838,22.0
275.842,25.0
275.844,23.0
275.846,22.0
275.849,20.0
275.851,19.0
275.854,18.0
275.856,19.0
275.859,18.0
275.861,21.0
275.864,22.0
275.866,25.0
275.869,20.0
275.871,17.0
275.874,19.0
275.876,19.0
275.879,19.0
275.881,19.0
275.885,17.0
275.887,17.0
275.89,19.0
275.892,19.0
275.895,19.0
275.897,21.0
275.9,23.0
275.902,25.0
275.905,27.0
275.907,27.0
275.909,26.0
275.912,25.0
275.914,25.0
275.917,24.0
275.919,25.0
275.922,29.0
275.924,25.0
275.928,28.0
275.93,27.0
275.933,29.0
275.935,30.0
275.938,32.0
275.94,33.0
275.943,33.0
275.945,31.0
275.948,29.0
275.95,29.0
275.953,37.0
275.955,30.0
275.958,32.0
275.96,33.0
275.963,42.0
275.965,36.0
275.968,37.0
275.971,36.0
275.973,37.0
275.976,37.0
275.978,38.0
275.981,38.0
275.983,38.0
275.986,38.0
275.988,37.0
275.991,36.0
275.993,30.0
275.996,32.0
275.998,31.0
276.001,29.0
276.003,28.0
276.006,25.0
276.008,25.0
276.012,24.0
276.014,21.0
276.017,21.0
276.019,19.0
276.022,22.0
276.024,20.0
276.027,17.0
276.029,16.0
276.031,15.0
276.034,23.0
276.036,17.0
276.039,25.0
276.041,26.0
276.044,19.0
276.046,17.0
276.049,12.0
276.051,10.0
276.055,9.0
276.057,7.0
276.06,7.0
276.062,9.0
276.065,10.0
276.067,14.0
276.07,23.0
276.072,31.0
276.075,44.0
276.077,58.0
276.08,77.0
276.082,96.0
276.085,120.0
276.087,142.0
276.089,164.0
276.092,178.0
276.094,184.0
276.098,177.0
276.1,171.0
276.103,155.0
276.105,127.0
276.108,106.0
276.11,88.0
276.113,80.0
276.115,57.0
276.118,44.0
276.12,41.0
276.123,24.0
276.125,17.0
276.128,13.0
276.13,8.0
276.133,11.0
276.135,11.0
276.139,10.0
276.141,15.0
276.144,9.0
276.146,7.0
276.149,6.0
276.151,5.0
276.153,4.0
276.156,4.0
276.158,2.0
276.161,2.0
276.163,3.0
276.166,2.0
276.168,-1.0
276.171,-1.0
276.173,-1.0
276.176,-1.0
276.178,0.0
276.182,0.0
276.184,0.0
276.187,1.0
276.189,8.0
276.192,9.0
276.194,5.0
276.197,6.0
276.199,13.0
276.202,7.0
276.204,7.0
276.207,7.0
276.209,8.0
276.211,7.0
276.214,12.0
276.216,13.0
276.219,14.0
276.221,13.0
276.225,13.0
276.227,13.0
276.23,13.0
276.232,13.0
276.235,13.0
276.237,18.0
276.24,14.0
276.242,16.0
276.245,14.0
276.247,14.0
276.25,13.0
276.252,16.0
276.255,17.0
276.257,17.0
276.26,20.0
276.262,22.0
276.265,23.0
276.268,24.0
276.271,31.0
276.273,31.0
276.275,24.0
276.278,23.0
276.28,24.0
276.283,24.0
276.285,24.0
276.288,23.0
276.29,23.0
276.293,26.0
276.295,27.0
276.298,31.0
276.3,33.0
276.303,36.0
276.305,38.0
276.308,40.0
276.311,42.0
276.314,44.0
276.316,49.0
276.319,45.0
276.321,43.0
276.324,43.0
276.326,44.0
276.329,47.0
276.331,45.0
276.333,47.0
276.336,50.0
276.338,52.0
276.341,57.0
276.343,53.0
276.346,53.0
276.348,60.0
276.352,54.0
276.354,55.0
276.357,56.0
276.359,57.0
276.362,58.0
276.364,59.0
276.367,60.0
276.369,60.0
276.372,62.0
276.374,62.0
276.377,66.0
276.379,69.0
276.382,73.0
276.384,68.0
276.387,66.0
276.389,64.0
276.392,62.0
276.395,59.0
276.397,55.0
276.4,56.0
276.402,50.0
276.405,45.0
276.407,40.0
276.41,37.0
276.412,36.0
276.415,31.0
276.417,27.0
276.42,22.0
276.422,16.0
276.425,11.0
276.427,6.0
276.43,3.0
276.432,0.0
276.435,-1.0
276.438,-2.0
276.441,-3.0
276.443,-5.0
276.446,-7.0
276.448,-2.0
276.451,-8.0
276.453,-10.0
276.455,-8.0
276.458,-7.0
276.46,-6.0
276.463,-6.0
276.465,-5.0
276.468,-9.0
276.47,-9.0
276.473,-10.0
276.475,-10.0
276.478,-8.0
276.481,-2.0
276.484,-5.0
276.486,-7.0
276.489,-5.0
276.491,-5.0
276.494,-8.0
276.496,-9.0
276.499,-8.0
276.501,-8.0
276.504,-7.0
276.506,-9.0
276.509,-7.0
276.511,-1.0
276.514,-6.0
276.516,-5.0
276.518,-4.0
276.521,-4.0
276.524,-3.0
276.527,-3.0
276.529,-2.0
276.532,-1.0
276.534,-2.0
276.537,1.0
276.539,3.0
276.542,4.0
276.544,5.0
276.547,9.0
276.549,7.0
276.552,9.0
276.554,9.0
276.557,10.0
276.559,12.0
276.562,12.0
276.564,10.0
