t,f
3.139,"-70.95

"

3.139,"-75.19

"

3.139,"-77.45

"

3.139,"-81.23

"

3.139,"-83.22

"

3.139,"-84.69

"

3.139,"-88.20

"

3.139,"-89.45

"

3.139,"-92.05

"

3.139,"-93.36

"

3.139,"-95.41

"

3.139,"-96.40

"

3.155,"-98.52

"

3.155,"-98.95

"

3.155,"-99.66

"

3.155,"-99.89

"

3.155,"-99.99

"

3.155,"-99.88

"

3.155,"-99.71

"

3.155,"-98.93

"

3.155,"-98.50

"

3.155,"-97.24

"

3.171,"-96.36

"

3.171,"-94.51

"

3.171,"-93.31

"

3.171,"-92.30

"

3.171,"-89.39

"

3.171,"-88.14

"

3.171,"-85.03

"

3.171,"-83.14

"

3.171,"-79.53

"

3.171,"-77.36

"

3.186,"-73.27

"

3.186,"-70.85

"

3.186,"-68.91

"

3.186,"-64.27

"

3.186,"-61.55

"

3.186,"-56.54

"

3.186,"-53.62

"

3.186,"-48.28

"

3.186,"-45.18

"

3.186,"-37.05

"

3.202,"-33.78

"

3.202,"-27.87

"

3.202,"-24.49

"

3.202,"-21.85

"

3.202,"-14.97

"

3.202,"-12.28

"

3.202,"-6.10

"

3.202,"-2.60

"

3.202,"3.61

"

3.202,"7.10

"

3.202,"9.81

"

3.218,"16.74

"

3.218,"19.41

"

3.218,"25.47

"

3.218,"28.84

"

3.218,"34.73

"

3.218,"37.98

"

3.218,"40.48

"

3.218,"46.78

"

3.218,"49.16

"

3.218,"54.47

"

3.218,"57.37

"

3.233,"62.35

"

3.233,"65.04

"

3.233,"69.64

"

3.233,"72.10

"

3.233,"73.96

"

3.233,"78.00

"

3.233,"82.18

"

3.233,"85.56

"

3.233,"86.93

"

3.233,"90.18

"

3.233,"91.32

"

3.249,"93.67

"

3.249,"94.84

"

3.249,"96.62

"

3.249,"97.47

"

3.249,"98.04

"

3.249,"99.18

"

3.249,"99.49

"

3.249,"99.92

"

3.249,"100.00

"

3.264,"99.83

"

3.264,"99.57

"

3.264,"98.80

"

3.264,"98.20

"

3.264,"97.65

"

3.264,"96.12

"

3.264,"95.10

"

3.264,"93.00

"

3.264,"91.65

"

3.264,"88.99

"

3.28,"87.34

"

3.28,"84.15

"

3.28,"82.65

"

3.28,"80.63

"

3.28,"76.80

"

3.28,"72.68

"

3.28,"67.70

"

3.28,"65.67

"

3.28,"60.86

"

3.28,"58.05

"

3.28,"52.88

"

3.28,"49.88

"

3.296,"47.51

"

3.296,"41.24

"

3.296,"38.75

"

3.296,"32.95

"

3.296,"29.63

"

3.296,"23.64

"

3.296,"20.23

"

3.296,"14.11

"

3.296,"10.64

"

3.296,"7.93

"

3.296,"1.73

"

3.311,"-1.77

"

3.311,"-7.98

"

3.311,"-11.46

"

3.311,"-17.60

"

3.311,"-21.04

"

3.311,"-23.68

"

3.311,"-29.67

"

3.311,"-32.99

"

3.311,"-38.79

"

3.311,"-41.99

"

3.311,"-49.92

"

3.327,"-52.92

"

3.327,"-58.09

"

3.327,"-60.90

"

3.327,"-63.03

"

3.327,"-68.30

"

3.327,"-70.26

"

3.327,"-74.54

"

3.327,"-76.83

"

3.327,"-80.66

"

3.342,"-82.67

"

3.342,"-86.01

"

3.342,"-87.74

"

3.342,"-90.55

"

3.342,"-91.67

"

3.342,"-93.01

"

3.342,"-95.11

"

3.342,"-96.13

"

3.342,"-97.66

"

3.342,"-98.35

"

3.342,"-99.28

"

3.358,"-99.57

"

3.358,"-99.97

"

3.358,"-100.00

"

3.358,"-99.78

"

3.358,"-99.48

"

3.358,"-99.07

"

3.358,"-98.03

"

3.358,"-97.46

"

3.358,"-94.83

"

3.358,"-93.66

"

3.374,"-91.30

"

3.374,"-89.82

"

3.374,"-86.91

"

3.374,"-85.54

"

3.374,"-83.67

"

3.374,"-80.11

"

3.374,"-77.97

"

3.374,"-73.93

"

3.374,"-71.53

"

3.374,"-67.05

"

3.374,"-65.01

"

3.389,"-59.54

"

3.389,"-57.34

"

3.389,"-52.14

"

3.389,"-49.12

"

3.389,"-46.05

"

3.389,"-40.45

"

3.389,"-37.95

"

3.389,"-31.39

"

3.389,"-28.80

"

3.389,"-22.79

"

3.389,"-19.37

"

3.405,"-13.24

"

3.405,"-9.77

"

3.405,"-7.06

"

3.405,"-0.07

"

3.405,"2.64

"

3.405,"12.32

"

3.405,"15.79

"

3.405,"21.89

"

3.405,"24.53

"

3.405,"27.91

"

3.421,"33.82

"

3.421,"37.09

"

3.421,"42.78

"

3.421,"45.92

"

3.421,"51.35

"

3.421,"53.66

"

3.421,"59.42

"

3.421,"61.59

"

3.421,"64.30

"

3.421,"68.94

"

3.421,"71.43

"

3.436,"75.64

"

3.436,"77.39

"

3.436,"81.62

"

3.436,"83.16

"

3.436,"86.45

"

3.436,"88.16

"

3.436,"89.75

"

3.436,"92.32

"

3.436,"93.33

"

3.436,"95.61

"

3.452,"96.37

"

3.452,"97.84

"

3.452,"98.51

"

3.452,"99.71

"

3.452,"99.88

"

3.452,"99.98

"

3.452,"99.88

"

3.452,"99.65

"

3.452,"98.94

"

3.452,"98.38

"

3.452,"97.07

"

3.468,"96.39

"

3.468,"94.29

"

3.468,"93.35

"

3.468,"92.04

"

3.468,"89.43

"

3.468,"87.81

"

3.468,"84.67

"

3.468,"83.19

"

3.468,"79.11

"

3.468,"77.42

"

3.468,"73.34

"

3.483,"70.92

"

3.483,"68.41

"

3.483,"63.75

"

3.483,"61.63

"

3.483,"55.97

"

3.483,"53.70

"

3.483,"48.36

"

3.483,"45.27

"

3.483,"39.65

"

3.483,"36.41

"

3.499,"30.56

"

3.499,"24.58

"

3.499,"21.18

"

3.499,"15.07

"

3.499,"11.60

"

3.499,"5.41

"

3.499,"2.70

"

3.499,"-0.80

"

3.499,"-7.01

"

3.499,"-10.49

"

3.499,"-16.65

"

3.514,"-20.09

"

3.514,"-26.13

"

3.514,"-28.74

"

3.514,"-35.37

"

3.514,"-37.90

"

3.514,"-41.11

"

3.514,"-46.69

"

3.514,"-49.76

"

3.514,"-55.05

"

3.514,"-57.29

"

3.53,"-62.88

"

3.53,"-64.97

"

3.53,"-69.57

"

3.53,"-72.04

"

3.53,"-76.20

"

3.53,"-78.42

"

3.53,"-80.08

"

3.53,"-84.07

"

3.53,"-87.27

"

3.53,"-90.13

"

3.546,"-91.59

"

3.546,"-93.91

"

3.546,"-94.81

"

3.546,"-96.80

"

3.546,"-97.45

"

3.546,"-98.17

"

3.546,"-99.16

"

3.546,"-99.55

"

3.546,"-99.95

"

3.546,"-100.00

"

3.546,"-99.79

"

3.561,"-99.58

"

3.561,"-98.81

"

3.561,"-98.22

"

3.561,"-96.86

"

3.561,"-95.93

"

3.561,"-95.13

"

3.561,"-92.74

"

3.561,"-91.69

"

3.561,"-89.04

"

3.561,"-87.39

"

3.561,"-84.20

"

3.577,"-82.26

"

3.577,"-78.57

"

3.577,"-76.36

"

3.577,"-72.20

"

3.577,"-67.77

"

3.577,"-65.16

"

3.577,"-60.32

"

3.577,"-58.13

"

3.577,"-52.30

"

3.577,"-49.97

"

3.577,"-44.49

"

3.592,"-41.33

"

3.592,"-35.60

"

3.592,"-32.31

"

3.592,"-29.72

"

3.592,"-22.98

"

3.592,"-20.32

"

3.592,"-14.20

"

3.592,"-10.73

"

3.592,"-4.54

"

3.592,"-1.04

"

3.608,"1.67

"

3.608,"8.66

"

3.608,"11.36

"

3.608,"17.51

"

3.608,"20.94

"

3.608,"26.97

"

3.608,"30.33

"

3.624,"36.18

"

3.624,"39.42

"

3.624,"41.90

"

3.624,"47.46

"

3.624,"50.51

"

3.624,"58.01

"

3.624,"60.82

"

3.624,"66.22

"

3.624,"68.80

"

3.624,"72.64

"

3.624,"75.00

"

3.624,"77.27

"

3.624,"80.60

"

3.624,"82.62

"

3.639,"86.36

"

3.639,"88.07

"

3.639,"90.51

"

3.639,"91.94

"

3.639,"94.47

"

3.639,"95.08

"

3.639,"97.01

"

3.639,"97.80

"

3.639,"98.47

"

3.639,"99.27

"

3.639,"99.63

"

3.655,"99.99

"

3.655,"100.00

"

3.655,"99.73

"

3.655,"99.41

"

3.655,"98.68

"

3.655,"98.05

"

3.655,"97.30

"

3.655,"95.45

"

3.655,"94.86

"

3.655,"91.02

"

3.671,"89.51

"

3.671,"86.96

"

3.671,"85.18

"

3.671,"81.31

"

3.671,"80.17

"

3.671,"78.03

"

3.671,"73.47

"

3.671,"71.05

"

3.671,"67.12

"

3.671,"64.49

"

3.671,"58.99

"

3.686,"57.42

"

3.686,"51.55

"

3.686,"48.53

"

3.686,"45.44

"

3.686,"40.53

"

3.686,"37.31

"

3.686,"30.74

"

3.686,"28.89

"

3.686,"22.13

"

3.686,"18.70

"

3.702,"13.34

"

3.702,"9.87

"

3.702,"6.38

"

3.702,"-0.61

"

3.702,"-2.55

"

3.702,"-9.53

"

3.702,"-13.00

"

3.702,"-18.37

"

3.702,"-25.20

"

3.702,"-28.56

"

3.717,"-33.73

"

3.717,"-37.00

"

3.717,"-43.40

"

3.717,"-46.53

"

3.717,"-51.26

"

3.717,"-54.23

"

3.717,"-59.97

"

3.717,"-61.51

"

3.717,"-64.23

"

3.717,"-69.43

"

3.717,"-71.91

"

3.733,"-75.57

"

3.733,"-77.82

"

3.733,"-82.02

"

3.733,"-83.11

"

3.733,"-86.79

"

3.733,"-88.48

"

3.733,"-90.88

"

3.733,"-92.28

"

3.733,"-93.57

"

3.733,"-95.81

"

3.733,"-96.35

"

3.749,"-97.98

"

3.749,"-98.62

"

3.749,"-99.37

"

3.749,"-99.70

"

3.749,"-99.96

"

3.749,"-99.89

"

3.749,"-99.31

"

3.749,"-98.84

"

3.749,"-98.25

"

3.749,"-97.10

"

3.749,"-96.20

"

3.764,"-94.06

"

3.764,"-93.38

"

3.764,"-90.65

"

3.764,"-89.12

"

3.764,"-86.53

"

3.764,"-84.72

"

3.764,"-82.81

"

3.764,"-78.69

"

3.764,"-77.48

"

3.764,"-72.87

"

3.78,"-70.43

"

3.78,"-66.47

"

3.78,"-63.82

"

3.78,"-58.28

"

3.78,"-55.41

"

3.78,"-53.78

"

3.78,"-47.76

"

3.78,"-44.66

"

3.78,"-39.73

"

3.78,"-36.50

"

3.795,"-29.90

"

3.795,"-26.55

"

3.795,"-17.84

"

3.795,"-14.39

"

3.795,"-9.00

"

3.795,"-5.51

"

3.795,"-2.01

"

3.795,"4.98

"

3.795,"6.91

"

3.795,"13.87

"

3.795,"17.32

"

3.811,"20.76

"

3.811,"26.04

"

3.811,"29.40

"

3.811,"36.01

"

3.811,"37.81

"

3.811,"44.19

"

3.811,"47.30

"

3.811,"52.01

"

3.811,"54.97

"

3.811,"57.85

"

3.811,"63.41

"

3.827,"64.90

"

3.827,"70.06

"

3.827,"72.51

"

3.827,"76.14

"

3.827,"78.36

"

3.827,"82.51

"

3.827,"84.44

"

3.827,"85.46

"

3.827,"90.43

"

3.827,"91.87

"

3.842,"93.88

"

3.842,"95.02

"

3.842,"96.97

"

3.842,"97.42

"

3.842,"98.76

"

3.842,"99.25

"

3.842,"99.77

"

3.842,"99.94

"

3.842,"100.00

"

3.842,"99.74

"

3.858,"99.59

"

3.858,"98.71

"

3.858,"98.09

"

3.858,"96.88

"

3.858,"95.96

"

3.858,"93.76

"

3.858,"92.48

"

3.858,"91.73

"

3.858,"88.72

"

3.858,"87.05

"

3.874,"84.25

"

3.874,"82.32

"

3.874,"78.15

"

3.874,"75.92

"

3.874,"72.27

"

3.874,"69.81

"

3.874,"67.26

"

3.874,"60.39

"

3.874,"57.57

"

3.874,"51.71

"

3.874,"50.05

"

3.889,"43.87

"

3.889,"40.71

"

3.889,"35.68

"

3.889,"32.40

"

3.889,"29.07

"

3.889,"22.31

"

3.889,"20.42

"

3.889,"13.53

"

3.889,"10.05

"

3.889,"4.63

"

3.889,"1.14

"

3.889,"-2.36

"

3.905,"-9.34

"

3.905,"-11.27

"

3.905,"-18.18

"

3.905,"-21.61

"

3.905,"-26.88

"

3.905,"-30.23

"

3.905,"-36.82

"

3.905,"-40.05

"

3.905,"-41.82

"

3.905,"-48.06

"

3.905,"-51.10

"

3.92,"-55.69

"

3.92,"-58.56

"

3.92,"-66.73

"

3.92,"-68.16

"

3.92,"-73.11

"

3.92,"-75.45

"

3.92,"-78.90

"

3.92,"-81.00

"

3.92,"-83.00

"

3.936,"-86.70

"

3.936,"-87.65

"

3.936,"-90.80

"

3.936,"-92.21

"

3.936,"-94.17

"

3.936,"-95.29

"

3.936,"-97.18

"

3.936,"-97.94

"

3.936,"-98.90

"

3.936,"-99.35

"

3.952,"-99.69

"

3.952,"-99.97

"

3.952,"-99.99

"

3.952,"-99.68

"

3.952,"-99.33

"

3.952,"-98.56

"

3.952,"-97.91

"

3.952,"-96.25

"

3.952,"-95.71

"

3.952,"-94.64

"

3.952,"-92.15

"

3.967,"-90.73

"

3.967,"-86.62

"

3.967,"-84.82

"

3.967,"-81.82

"

3.967,"-79.76

"

3.967,"-75.35

"

3.967,"-73.00

"

3.967,"-71.66

"

3.967,"-66.61

"

3.967,"-63.96

"

3.967,"-59.70

"

3.983,"-56.85

"

3.983,"-50.96

"

3.983,"-47.92

"

3.983,"-43.09

"

3.983,"-39.91

"

3.983,"-33.40

"

3.983,"-31.57

"

3.983,"-28.23

"

3.983,"-21.46

"

3.983,"-18.03

"

3.999,"-12.66

"

3.999,"-9.18

"

3.999,"-2.20

"

3.999,"-0.26

"

3.999,"3.23

"

3.999,"10.21

"

3.999,"13.68

"

3.999,"19.04

"

3.999,"22.46

"

3.999,"31.07

"

3.999,"34.37

"

4.014,"40.85

"

4.014,"44.02

"

4.014,"45.75

"

4.014,"51.85

"

4.014,"54.81

"

4.014,"59.27

"

4.014,"62.05

"

4.014,"67.38

"

4.014,"69.92

"

4.014,"73.70

"

4.03,"76.02

"

4.03,"78.25

"

4.03,"81.51

"

4.03,"83.49

"

4.03,"87.13

"

4.03,"88.79

"

4.03,"91.16

"

4.03,"92.54

"

4.03,"94.97

"

4.03,"95.55

"

4.045,"96.53

"

4.045,"98.12

"

4.045,"98.73

"

4.045,"99.45

"

4.045,"99.75

"

4.045,"100.00

"

4.045,"99.98

"

4.045,"99.23

"

4.045,"98.74

"

4.045,"97.73

"

4.045,"96.93

"

4.061,"96.01

"

4.061,"94.35

"

4.061,"93.13

"

4.061,"90.36

"

4.061,"88.81

"

4.061,"86.18

"

4.061,"84.35

"

4.061,"80.39

"

4.061,"79.23

"

4.061,"77.05

"

4.061,"72.40

"

4.061,"69.94

"

4.077,"65.96

"

4.077,"63.29

"

4.077,"57.72

"

4.077,"56.13

"

4.077,"50.21

"

4.077,"47.16

"

4.077,"44.04

"

4.077,"39.10

"

4.077,"35.86

"

4.077,"29.25

"

4.092,"27.39

"

4.092,"20.60

"

4.092,"13.71

"

4.092,"11.79

"

4.092,"4.82

"

4.092,"1.33

"

4.092,"-4.11

"

4.092,"-7.60

"

4.092,"-14.55

"

4.092,"-16.46

"

4.108,"-23.31

"

4.108,"-26.70

"

4.108,"-30.05

"

4.108,"-35.19

"

4.108,"-38.44

"

4.108,"-44.80

"

4.108,"-46.52

"

4.108,"-52.60

"

4.108,"-55.54

"

4.108,"-59.97

"

4.124,"-62.73

"

4.124,"-65.42

"

4.124,"-70.55

"

4.124,"-71.90

"

4.124,"-76.59

"

4.124,"-78.79

"

4.124,"-82.02

"

4.124,"-83.97

"

4.124,"-87.56

"

4.124,"-89.19

"

4.124,"-91.52

"

4.139,"-94.11

"

4.139,"-95.24

"

4.139,"-96.75

"

4.139,"-97.58

"

4.139,"-98.87

"

4.139,"-99.14

"

4.139,"-99.81

"

4.139,"-99.97

"

4.139,"-99.96

"

4.139,"-99.80

"

4.139,"-99.12

"

4.155,"-98.59

"

4.155,"-98.25

"

4.155,"-96.71

"

4.155,"-95.76

"

4.155,"-94.06

"

4.155,"-92.81

"

4.155,"-89.98

"

4.155,"-88.40

"

4.155,"-85.73

"

4.155,"-83.88

"

4.155,"-81.93

"

4.17,"-78.69

"

4.17,"-76.49

"

4.17,"-71.80

"

4.17,"-69.32

"

4.17,"-65.30

"

4.17,"-62.61

"

4.17,"-57.01

"

4.17,"-52.46

"

4.17,"-46.38

"

4.186,"-43.26

"

4.186,"-41.50

"

4.186,"-35.04

"

4.186,"-31.75

"

4.186,"-26.55

"

4.186,"-23.16

"

4.186,"-16.31

"

4.186,"-12.85

"

4.186,"-7.44

"

4.186,"-3.95

"

4.186,"-0.45

"

4.202,"4.98

"

4.202,"8.47

"

4.202,"15.41

"

4.202,"18.86

"

4.202,"24.16

"

4.202,"27.54

"

4.202,"30.89

"

4.202,"36.01

"

4.202,"39.25

"

4.202,"45.58

"

4.202,"48.66

"

4.217,"53.34

"

4.217,"56.26

"

4.217,"61.90

"

4.217,"63.41

"

4.217,"66.08

"

4.217,"73.58

"

4.217,"74.87

"

4.217,"79.32

"

4.217,"81.40

"

4.217,"84.44

"

4.217,"86.26

"

4.233,"89.58

"

4.233,"91.08

"

4.233,"91.87

"

4.233,"94.40

"

4.233,"95.50

"

4.233,"96.97

"

4.233,"97.76

"

4.233,"98.99

"

4.233,"99.43

"

4.233,"99.86

"

4.233,"99.98

"

4.248,"99.86

"

4.248,"99.74

"

4.248,"99.43

"

4.248,"98.44

"

4.248,"97.77

"

4.248,"96.49

"

4.248,"95.51

"

4.248,"93.20

"

4.248,"92.48

"

4.248,"91.10

"

4.264,"87.99

"

4.264,"86.28

"

4.264,"81.42

"

4.264,"79.34

"

4.264,"75.92

"

4.264,"73.60

"

4.264,"68.68

"

4.264,"66.10

"

4.264,"64.64

"

4.264,"59.14

"

4.28,"56.29

"

4.28,"51.72

"

4.28,"48.69

"

4.28,"42.47

"

4.28,"39.28

"

4.28,"34.22

"

4.28,"30.92

"

4.28,"27.57

"

4.28,"22.31

"

4.28,"18.89

"

4.295,"11.98

"

4.295,"8.50

"

4.295,"3.08

"

4.295,"-0.42

"

4.295,"-3.92

"

4.295,"-9.34

"

4.295,"-12.81

"

4.295,"-19.72

"

4.295,"-23.13

"

4.295,"-28.38

"

4.295,"-31.72

"

4.311,"-40.05

"

4.311,"-43.23

"

4.311,"-46.36

"

4.311,"-52.44

"

4.311,"-54.07

"

4.311,"-59.82

"

4.311,"-62.59

"

4.311,"-66.73

"

4.311,"-69.29

"

4.311,"-74.16

"

4.311,"-76.46

"

4.327,"-79.85

"

4.327,"-81.91

"

4.327,"-83.86

"

4.327,"-86.70

"

4.327,"-88.39

"

4.327,"-91.44

"

4.327,"-92.80

"

4.327,"-94.69

"

4.327,"-95.75

"

4.327,"-97.53

"

4.327,"-97.94

"

4.342,"-99.11

"

4.342,"-99.52

"

4.342,"-99.80

"

4.342,"-100.00

"

4.342,"-99.97

"

4.342,"-99.54

"

4.342,"-98.87

"

4.342,"-97.58

"

4.342,"-96.76

"

4.342,"-95.24

"

4.358,"-94.12

"

4.358,"-91.53

"

4.358,"-90.73

"

4.358,"-89.21

"

4.358,"-85.83

"

4.358,"-83.98

"

4.358,"-80.91

"

4.358,"-78.81

"

4.358,"-74.31

"

4.358,"-73.00

"

4.373,"-68.05

"

4.373,"-65.44

"

4.373,"-62.76

"

4.373,"-58.44

"

4.373,"-55.56

"

4.373,"-49.62

"

4.373,"-47.93

"

4.373,"-41.68

"

4.373,"-38.47

"

4.373,"-33.40

"

4.373,"-30.09

"

4.389,"-26.73

"

4.389,"-19.93

"

4.389,"-18.03

"

4.389,"-11.11

"

4.389,"-4.14

"

4.389,"1.29

"

4.389,"4.79

"

4.389,"8.28

"

4.389,"13.68

"

4.389,"17.14

"

4.389,"23.98

"

4.405,"27.36

"

4.405,"32.54

"

4.405,"35.83

"

4.405,"42.27

"

4.405,"44.01

"

4.405,"47.13

"

4.405,"53.18

"

4.405,"56.11

"

4.405,"60.52

"

4.405,"63.27

"

4.405,"68.52

"

4.42,"69.92

"

4.42,"74.75

"

4.42,"77.02

"

4.42,"79.21

"

4.42,"82.41

"

4.42,"84.34

"

4.42,"87.89

"

4.42,"88.79

"

4.42,"91.79

"

4.42,"93.12

"

4.436,"94.96

"

4.436,"96.92

"

4.436,"98.41

"

4.436,"98.73

"

4.436,"99.23

"

4.436,"99.85

"

4.436,"99.98

"

4.436,"99.94

"

4.436,"99.76

"

4.436,"99.03

"

4.452,"98.74

"

4.452,"97.39

"

4.452,"96.53

"

4.452,"95.56

"

4.452,"93.82

"

4.452,"92.56

"

4.452,"89.68

"

4.452,"88.81

"

4.452,"85.38

"

4.452,"83.51

"

4.467,"80.40

"

4.467,"78.27

"

4.467,"76.04

"

4.467,"71.32

"

4.467,"69.95

"

4.467,"64.78

"

4.467,"62.08

"

4.467,"57.73

"

4.467,"54.84

"

4.467,"45.78

"

4.467,"44.05

"

4.483,"40.88

"

4.483,"34.40

"

4.483,"31.10

"

4.483,"25.89

"

4.483,"22.50

"

4.483,"15.63

"

4.483,"13.72

"

4.483,"10.24

"

4.483,"3.26

"

4.483,"-0.23

"

4.483,"-5.66

"

4.498,"-9.15

"

4.498,"-16.09

"

4.498,"-18.00

"

4.498,"-21.43

"

4.498,"-28.20

"

4.498,"-31.54

"

4.498,"-36.64

"

4.498,"-39.88

"

4.498,"-46.19

"

4.498,"-47.90

"

4.498,"-53.92

"

4.514,"-56.83

"

4.514,"-61.21

"

4.514,"-63.94

"

4.514,"-66.59

"

4.514,"-71.64

"

4.514,"-72.98

"

4.514,"-79.74

"

4.514,"-81.80

"

4.514,"-84.80

"

4.514,"-86.60

"

4.53,"-89.89

"

4.53,"-90.72

"

4.53,"-93.44

"

4.53,"-94.63

"

4.53,"-95.70

"

4.53,"-97.13

"

4.53,"-97.91

"

4.53,"-99.09

"

4.53,"-99.33

"

4.53,"-99.90

"

4.545,"-99.99

"

4.545,"-99.91

"

4.545,"-99.69

"

4.545,"-98.90

"

4.545,"-98.32

"

4.545,"-97.95

"

4.545,"-96.30

"

4.545,"-95.30

"

4.545,"-93.52

"

4.545,"-92.22

"

4.545,"-89.29

"

4.561,"-87.66

"

4.561,"-84.92

"

4.561,"-83.02

"

4.561,"-81.02

"

4.561,"-75.47

"

4.561,"-73.13

"

4.561,"-68.18

"

4.561,"-66.76

"

4.561,"-61.39

"

4.561,"-58.59

"

4.561,"-54.10

"

4.577,"-51.13

"

4.577,"-48.09

"

4.577,"-41.85

"

4.577,"-40.08

"

4.577,"-33.58

"

4.577,"-30.26

"

4.577,"-25.04

"

4.577,"-21.64

"

4.577,"-14.77

"

4.577,"-11.30

"

4.592,"-9.37

"

4.592,"-2.39

"

4.592,"1.11

"

4.592,"6.53

"

4.592,"10.02

"

4.592,"16.95

"

4.592,"20.39

"

4.592,"22.28

"

4.592,"29.04

"

4.592,"32.37

"

4.608,"37.46

"

4.608,"43.85

"

4.608,"50.02

"

4.608,"51.69

"

4.608,"57.54

"

4.608,"60.37

"

4.608,"63.12

"

4.608,"67.24

"

4.608,"69.79

"

4.608,"74.62

"

4.608,"75.90

"

4.623,"80.26

"

4.623,"82.30

"

4.623,"85.26

"

4.623,"87.04

"

4.623,"90.27

"

4.623,"91.72

"

4.623,"92.47

"

4.623,"94.91

"

4.623,"95.95

"

4.623,"97.34

"

4.639,"98.08

"

4.639,"99.20

"

4.639,"99.58

"

4.639,"99.93

"

4.639,"100.00

"

4.639,"99.95

"

4.639,"99.62

"

4.639,"99.25

"

4.639,"98.16

"

4.639,"96.98

"

4.639,"95.03

"

4.655,"93.89

"

4.655,"91.88

"

4.655,"90.44

"

4.655,"88.90

"

4.655,"85.48

"

4.655,"84.46

"

4.655,"80.51

"

4.655,"78.38

"

4.655,"74.90

"

4.655,"72.53

"

4.655,"67.54

"

4.67,"64.92

"

4.67,"63.44

"

4.67,"57.88

"

4.67,"54.99

"

4.67,"50.38

"

4.67,"47.32

"

4.67,"41.05

"

4.67,"37.84

"

4.67,"32.75

"

4.67,"29.43

"

4.67,"26.07

"

4.686,"20.79

"

4.686,"17.36

"

4.686,"10.43

"

4.686,"6.95

"

4.686,"1.52

"

4.686,"-5.48

"

4.686,"-8.96

"

4.686,"-14.36

"

4.686,"-17.81

"

4.686,"-24.65

"

4.702,"-26.52

"

4.702,"-33.19

"

4.702,"-36.47

"

4.702,"-41.47

"

4.702,"-44.63

"

4.702,"-47.73

"

4.702,"-53.76

"

4.702,"-55.38

"

4.702,"-61.06

"

4.702,"-63.80

"

4.717,"-67.88

"

4.717,"-70.41

"

4.717,"-75.20

"

4.717,"-77.46

"

4.717,"-80.78

"

4.717,"-82.79

"

4.717,"-84.70

"

4.717,"-87.46

"

4.717,"-89.11

"

4.717,"-92.06

"

4.717,"-93.37

"

4.733,"-95.18

"

4.733,"-96.19

"

4.733,"-98.25

"

4.733,"-98.84

"

4.733,"-99.66

"

4.733,"-99.89

"

4.733,"-99.96

"

4.733,"-99.91

"

4.733,"-99.71

"

4.733,"-99.14

"

4.733,"-98.63

"

4.748,"-97.23

"

4.748,"-96.35

"

4.748,"-94.76

"

4.748,"-93.58

"

4.748,"-92.29

"

4.748,"-90.07

"

4.748,"-88.49

"

4.748,"-85.02

"

4.748,"-83.13

"

4.748,"-79.99

"

4.764,"-77.84

"

4.764,"-73.26

"

4.764,"-71.93

"

4.764,"-69.45

"

4.764,"-64.26

"

4.764,"-61.54

"

4.764,"-57.17

"

4.764,"-54.26

"

4.764,"-48.26

"

4.764,"-46.55

"

4.78,"-37.03

"

4.78,"-33.76

"

4.78,"-28.59

"

4.78,"-25.23

"

4.78,"-21.83

"

4.78,"-16.49

"

4.78,"-13.04

"

4.78,"-6.07

"

4.78,"-2.58

"

4.78,"2.85

"

